"aba","age_vehicule","agepr","nb_autre_carbu","cataeu","cs42pr","nb_diesel","dip14pr","nb_essence","etat_veh_achat","ident_men","km_autre_carbu","km_diesel","km_essence","mloy_d","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_07_2_2_1","prix_achat","rev_disponible","revtot","situapr","stalog","tau","tuu","typmen","veh_tot","vp_deplacements_pro","vp_domicile_travail","rural","petite_ville","moyenne_ville","grande_ville","paris","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_3","distance","distance_autre_carbu","distance_diesel","distance_essence"
2,3,46,0,111,37,1,42,1,0,10662,0,1029,264,0,2,7,2,4,2.5,1734.6377265,0,0,58991.95,64988,1,2,8,6,4,2,0,1,0,0,1,0,0,23596.78,7,4,"7_0",14477.493094,0,0,14477.493094
2,8,38,0,112,53,2,42,0,0,10663,0,500,0,0,2,5,2,4,2.1,3354.4352622,2745.08,0,52405.15,54227,1,2,9,1,4,2,0,1,0,1,0,0,0,24954.8333333333,7,4,"7_0",25657.399537,0,16557.399537,9100
2,0,32,0,111,55,0,12,0,0,10704,0,0,0,0,1,2,0,1,1,3345.0276169,0,0,23139.65,25868,1,2,9,7,1,0,0,0,0,0,0,1,0,23139.65,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,80,0,111,77,0,60,0,0,10707,0,0,0,252,0,2,0,1,1,6072.3508582,0,0,22705.75,24708,5,3,10,8,1,0,0,0,0,0,0,0,1,22705.75,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,74,0,111,77,0,50,0,0,10708,0,0,0,301,0,3,0,2,1.5,4934.6298935,0,0,34320.75,34940,5,3,9,7,5,0,0,0,0,0,0,1,0,22880.5,7,4,"7_0",14477.493094,0,0,14477.493094
2,4,43,0,111,46,0,31,1,0,10735,0,0,12,0,1,4,0,1,1,1485.7964772,2600,0,22573.2,23921,1,2,6,5,1,1,0,1,0,0,1,0,0,22573.2,7,4,"7_0",24639.645746,0,24639.645746,0
0,8,55,0,112,68,1,50,0,0,1075,0,0,0,180,1,2,0,1,1,2761.3491454,1093.56,0,22804,23330,1,3,8,1,1,1,1,0,0,1,0,0,0,22804,7,4,"7_0",15520.79800723,0,15520.79800723,0
2,6,36,0,211,46,0,31,2,2,10768,0,0,60,0,2,6,2,4,2.1,2924.2233751,0,11000,48095.35,53110,1,2,1,3,4,2,0,1,0,1,0,0,0,22902.5476190476,7,4,"7_0",14477.493094,0,0,14477.493094
2,14,61,0,111,48,1,71,0,0,10843,0,190,0,0,3,3,2,4,2.5,2735.8249358,780,0,56707.65,60056,1,1,10,8,4,1,0,1,0,0,0,0,1,22683.06,7,4,"7_0",14906.116958,0,0,14906.116958
2,12,31,0,111,47,1,12,1,2,10849,0,0,320,0,2,7,1,3,1.8,1861.5224752,1888.64,2000,42085.65,44819,1,2,4,4,4,2,0,1,0,0,1,0,0,23380.9166666667,7,4,"7_0",18455.7035294,0,12448.936288,6006.7672414
2,4,39,0,111,64,2,50,1,0,10851,0,110,0,0,2,5,2,4,2.1,2916.5413286,0,0,48300.35,50913,1,2,4,3,4,3,0,0,0,1,0,0,0,23000.1666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,6,31,0,211,64,1,50,1,0,10862,0,130,0,0,2,5,1,3,1.8,2608.3078583,0,0,44669.75,46003,1,2,4,4,4,2,0,1,0,0,1,0,0,24816.5277777778,7,4,"7_0",14477.493094,0,0,14477.493094
2,6,68,0,111,74,0,10,1,0,10891,0,0,0,0,0,5,0,1,1,3505.6321123,0,0,23992,23915,5,4,10,8,1,1,0,0,0,0,0,0,1,23992,7,4,"7_0",14477.493094,0,0,14477.493094
2,10,79,0,111,78,1,71,0,0,10905,0,0,0,0,0,4,0,2,1.5,2379.1924279,0,0,33854.3,36401,5,1,10,8,3,1,0,0,0,0,0,0,1,22569.5333333333,7,4,"7_0",14477.493094,0,0,14477.493094
0,6,23,0,111,46,1,20,0,0,10912,0,20,0,385,1,2,0,1,1,4026.6026226,1794,0,24873.8,26207,1,3,6,4,1,1,0,1,0,0,1,0,0,24873.8,7,4,"7_0",17784.671654,0,17784.671654,0
2,5,45,0,111,12,2,50,0,0,10917,0,450,0,0,2,5,2,4,2.1,3653.5627206,5008.64,0,50192.3,50328,1,2,9,7,4,2,0,1,0,0,0,1,0,23901.0952380952,7,4,"7_0",41472.047766,0,41472.047766,0
0,10,33,0,111,31,1,10,0,0,1093,0,40,0,760,1,3,0,1,1,4151.079908,0,0,25151.05,28208,1,3,9,7,1,1,0,1,0,0,0,1,0,25151.05,7,4,"7_0",14477.493094,0,0,14477.493094
0,9,27,0,111,47,0,31,1,0,10932,0,0,0,465,1,2,0,1,1,3768.3382019,0,0,22573.85,24558,1,3,8,6,1,1,0,0,0,0,1,0,0,22573.85,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,44,0,111,46,0,31,1,0,10948,0,0,150,0,2,4,1,3,1.8,2319.0576409,0,0,41673.55,49038,1,2,9,7,4,1,0,1,0,0,0,1,0,23151.9722222222,7,4,"7_0",14477.493094,0,0,14477.493094
2,0,86,0,211,74,0,70,0,0,10999,0,0,0,0,0,5,0,1,1,908.8888413,0,0,24591.4,28460,5,1,4,3,1,0,0,0,0,1,0,0,0,24591.4,7,4,"7_0",14477.493094,0,0,14477.493094
2,7,46,0,111,47,1,71,1,0,11007,0,250,0,0,2,5,2,4,2.3,730.59940445,0,0,54916.75,60868,1,1,9,7,4,2,0,1,0,0,0,1,0,23876.847826087,7,4,"7_0",14477.493094,0,0,14477.493094
2,18,70,0,111,74,1,10,1,0,11012,0,0,0,0,0,6,0,3,1.8,3957.4954988,0,0,44083.69191596,47144,5,1,10,8,5,2,0,0,0,0,0,0,1,24490.9399533111,7,4,"7_0",14477.493094,0,0,14477.493094
0,10,30,0,111,54,1,30,0,0,11030,0,77,0,877,2,4,1,3,1.8,2301.165622,0,0,41586.4,42672,1,3,9,7,4,1,0,1,0,0,0,1,0,23103.5555555556,7,4,"7_0",14477.493094,0,0,14477.493094
0,12,26,0,111,43,1,30,1,0,11054,0,260,60,535,2,2,0,2,1.5,3549.1699965,0,0,37515.45,39853,1,3,9,7,3,2,0,1,0,0,0,1,0,25010.3,7,4,"7_0",14477.493094,0,0,14477.493094
2,8,45,0,112,43,2,33,0,0,11058,0,850,0,0,2,4,2,4,2.1,1404.6818046,2080,0,47731.9,53870,1,2,6,1,4,2,0,1,0,1,0,0,0,22729.4761904762,7,4,"7_0",20283.078644,0,20283.078644,0
2,5,44,0,112,33,2,31,0,0,11095,0,350,0,0,2,10,2,4,2.1,2710.4086909,0,0,53037.7,56521,1,2,8,3,4,2,1,1,0,1,0,0,0,25256.0476190476,7,4,"7_0",14477.493094,0,0,14477.493094
2,1,58,0,400,67,1,70,1,1,11096,0,0,0,0,1,4,0,2,1.5,2288.935184,0,20444,35909.9006352495,38449,1,1,0,1,3,2,0,0,0,1,0,0,0,23939.933756833,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,44,0,112,38,2,12,0,0,11104,0,240,0,0,2,7,2,4,2.3,2761.8171956,0,0,56413.1,68601,1,2,8,1,4,2,0,1,0,1,0,0,0,24527.4347826087,7,4,"7_0",14477.493094,0,0,14477.493094
0,14,41,0,111,45,1,31,0,0,11109,0,238,0,0,1,2,0,1,1,3261.0276728,2808,0,23855.55,25928,1,3,6,4,1,1,0,1,0,0,1,0,0,23855.55,7,4,"7_0",26340.3871561,0,26340.3871561,0
2,0,39,0,111,46,0,43,0,0,11121,0,0,0,0,2,6,2,4,2.1,2047.4720729,6039.28,0,51670.503532768,53860,1,2,6,5,4,0,0,0,0,0,1,0,0,24605.0016822705,7,4,"7_0",52054.0257345,0,24792.425456,27261.6002785
2,6,34,0,112,43,1,33,1,0,11129,0,250,160,0,2,4,2,4,2.1,1781.9446094,2464.28,0,48299.65,48478,1,2,8,2,4,2,0,1,0,1,0,0,0,22999.8333333333,7,4,"7_0",23091.7587886,0,17651.534506,5440.2242826
0,0,35,0,111,37,0,10,0,0,11135,0,0,0,0,1,2,0,1,1,4782.7997711,0,0,24365.45,26110,1,4,10,8,1,0,0,0,0,0,0,0,1,24365.45,7,4,"7_0",14477.493094,0,0,14477.493094
2,6,40,0,111,35,1,30,0,0,11159,0,99999,0,0,1,4,0,1,1,2241.9943835,0,0,23070.95,25210,1,2,9,7,1,1,1,1,0,0,0,1,0,23070.95,7,4,"7_0",14477.493094,0,0,14477.493094
0,7,54,0,211,38,1,50,0,0,11180,0,40,0,0,1,5,0,1,1,760.50972437,0,0,22588.95,23660,1,3,4,3,1,1,0,1,0,1,0,0,0,22588.95,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,44,0,211,48,1,31,0,0,11186,0,248,0,0,1,2,0,1,1,1063.5593928,2600,0,22904.5,25094,1,2,4,3,1,1,0,1,0,1,0,0,0,22904.5,7,4,"7_0",24639.645746,0,24639.645746,0
2,3,71,0,111,77,0,50,1,0,11191,0,0,0,0,0,5,0,2,1.5,1738.6948593,1853.8,0,36771.6,39577,5,1,9,7,3,1,0,0,0,0,0,1,0,24514.4,7,4,"7_0",18203.662593,0,18203.662593,0
0,15,37,0,111,37,0,30,1,0,11200,0,0,210,758,1,3,1,2,1.3,891.49968333,2598.44,0,30385.1,33150,1,3,9,7,2,1,0,1,0,0,0,1,0,23373.1538461538,7,4,"7_0",23511.5307248,0,0,23511.5307248
2,11,53,0,111,52,1,71,1,0,11224,0,0,200,0,2,4,0,2,1.5,2807.4249518,0,0,37616.05,39710,1,1,9,7,3,2,0,1,0,0,0,1,0,25077.3666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,7,65,0,221,77,1,60,0,0,11253,0,0,0,0,0,4,0,2,1.5,2253.5271675,0,0,34292.5,33956,5,1,1,2,3,1,0,0,0,1,0,0,0,22861.6666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,28,66,0,111,72,2,70,0,0,11255,0,0,0,0,0,5,0,2,1.5,1411.2551117,519.48,0,33914.69191596,36259,5,1,9,7,3,2,0,0,0,0,0,1,0,22609.79461064,7,4,"7_0",14650.690116,0,14650.690116,0
0,11,53,0,112,42,1,50,1,0,1126,0,50,50,508,2,3,1,3,1.8,2844.9564592,3912.48,0,40691.85,42702,1,3,10,4,4,2,0,1,0,0,1,0,0,22606.5833333333,7,4,"7_0",36558.545517,0,36558.545517,0
2,10,67,0,221,74,2,41,0,0,11307,0,0,0,0,0,6,0,2,1.5,2920.4074654,6065.28,0,36169.4007975793,39790,5,1,1,2,3,2,0,0,0,1,0,0,0,24112.9338650529,7,4,"7_0",53217.0124261,0,46329.499671,6887.5127551
0,17,55,0,111,52,1,71,0,0,1136,0,200,0,530,1,3,0,1,1,2581.1549717,0,0,25019.2,26780,1,3,10,8,1,1,0,1,0,0,0,0,1,25019.2,7,4,"7_0",14477.493094,0,0,14477.493094
2,15,34,0,111,38,0,12,1,0,11366,0,0,0,0,2,3,0,2,1.5,2630.5015977,3536,0,36589.55,42200,1,2,9,7,3,1,0,0,0,0,0,1,0,24393.0333333333,7,4,"7_0",33391.80839109,0,33391.80839109,0
0,17,71,0,111,78,1,71,1,0,11392,0,0,99999,357,2,4,1,3,2,2480.5132855,0,0,48756.5,50518,5,3,7,6,4,2,0,1,0,0,1,0,0,24378.25,7,4,"7_0",14477.493094,0,0,14477.493094
0,12,24,0,111,46,1,30,1,0,11395,0,150,0,475,2,2,0,2,1.5,5301.3155586,2641.6,0,34585.35,36504,1,3,9,7,3,2,0,1,0,0,0,1,0,23056.9,7,4,"7_0",25050.6087249,0,25050.6087249,0
2,9,76,0,112,75,0,41,1,0,11431,0,0,0,0,0,3,0,1,1,2965.6514247,0,0,23686.2,25502,5,1,9,2,1,1,0,0,0,1,0,0,0,23686.2,7,4,"7_0",14477.493094,0,0,14477.493094
2,0,43,0,111,38,0,60,0,0,11477,0,0,0,0,2,5,2,4,2.1,2376.7718297,1040,0,48853.9,52749,1,2,9,7,4,0,0,0,0,0,0,1,0,23263.7619047619,7,4,"7_0",15325.479056,0,15325.479056,0
0,12,61,0,112,78,1,71,0,2,11492,0,0,0,0,0,3,0,1,1,3546.0668913,780,1800,23336.1,23561,5,3,9,1,1,1,0,0,0,1,0,0,0,23336.1,7,4,"7_0",14906.116958,0,0,14906.116958
2,1,49,0,111,52,1,41,2,1,11497,0,510,225,0,2,3,2,4,2.5,2029.8181932,0,12000,62998.8,67271,1,2,7,5,4,3,0,1,0,0,1,0,0,25199.52,7,4,"7_0",14477.493094,0,0,14477.493094
2,11,28,0,111,48,1,50,1,0,1150,0,40,0,0,2,3,0,2,1.5,3782.3285366,4940,0,34476.6,36343,1,1,5,4,3,2,0,1,0,0,1,0,0,22984.4,7,4,"7_0",41172.19474,0,41172.19474,0
2,5,70,0,211,75,1,31,0,2,11503,0,0,0,0,0,6,0,2,1.5,957.03346342,0,11700,35328.5,36907,5,1,2,3,3,1,0,0,0,1,0,0,0,23552.3333333333,7,4,"7_0",14477.493094,0,0,14477.493094
2,4,59,0,111,45,0,50,1,0,11508,0,0,0,0,1,3,0,1,1,1998.6720947,0,0,25091.25,28113,1,1,9,7,1,1,0,0,0,0,0,1,0,25091.25,7,4,"7_0",14477.493094,0,0,14477.493094
2,19,27,0,211,64,0,50,1,0,11513,0,0,0,0,1,3,0,1,1,3493.0143039,0,0,25140.4,28094,1,2,1,2,1,1,0,0,0,1,0,0,0,25140.4,7,4,"7_0",14477.493094,0,0,14477.493094
0,17,50,0,112,62,2,71,0,0,11530,0,420,0,461,2,4,1,2,1.5,3193.0162655,3721.12,0,37213.05,37488,1,3,10,4,2,2,0,0,0,0,1,0,0,24808.7,7,4,"7_0",35227.068509,0,21444.199152,13782.869357
2,16,32,0,221,67,2,50,0,0,11545,0,70,0,0,2,5,1,3,1.8,2599.6110549,0,0,45145.5,46863,1,2,1,2,4,2,0,1,0,1,0,0,0,25080.8333333333,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,44,0,211,63,0,71,0,0,11550,0,0,0,0,1,6,0,1,1,1027.2301475,0,0,23268,23268,4,3,4,3,1,0,0,0,0,1,0,0,0,23268,7,4,"7_0",14477.493094,0,0,14477.493094
2,4,63,0,111,74,1,60,1,0,11576,0,0,0,0,0,5,0,2,1.5,2403.3461745,0,0,36518.35,44312,5,1,6,5,3,2,0,0,0,0,1,0,0,24345.5666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,5,73,0,221,72,2,71,0,0,11577,0,0,0,0,0,4,0,2,1.5,1514.4278195,1301.56,0,34369.65,35639,5,1,1,2,3,2,0,0,0,1,0,0,0,22913.1,7,4,"7_0",16427.614337,0,16427.614337,0
0,18,37,0,111,37,1,0,0,0,11584,0,50,0,750,1,3,1,2,1.3,860.18988637,0,0,31983.05,35060,1,3,8,7,2,1,0,1,0,0,0,1,0,24602.3461538462,7,4,"7_0",14477.493094,0,0,14477.493094
2,0,48,0,111,35,0,20,0,0,11595,0,0,0,0,1,2,0,1,1,2339.8975737,0,0,23882.45,27050,1,2,8,7,1,0,0,0,0,0,0,1,0,23882.45,7,4,"7_0",14477.493094,0,0,14477.493094
2,5,33,0,111,64,1,31,0,0,11621,0,250,0,0,2,1,1,3,1.8,2945.9358711,1564.68,0,40596.35,42166,1,1,10,8,4,1,0,1,0,0,0,0,1,22553.5277777778,7,4,"7_0",17457.943894,0,17457.943894,0
2,9,71,0,111,75,0,50,2,0,11629,0,0,0,0,0,3,0,2,1.5,2829.0727574,0,0,35693.5,37923,5,1,8,6,3,2,0,0,0,0,1,0,0,23795.6666666667,7,4,"7_0",14477.493094,0,0,14477.493094
1,7,37,0,221,67,2,41,0,0,11643,0,300,0,0,2,5,2,4,2.1,2541.0911222,0,0,50417.95,51170,1,2,1,2,4,2,0,1,0,1,0,0,0,24008.5476190476,7,4,"7_0",14477.493094,0,0,14477.493094
0,2,66,0,211,75,0,33,1,0,117,0,0,0,470,0,3,0,1,1,4525.7429959,0,0,24753,26770,5,3,1,2,1,1,0,0,0,1,0,0,0,24753,7,4,"7_0",14477.493094,0,0,14477.493094
2,5,49,0,111,54,2,50,0,0,11719,0,470,0,0,2,5,2,4,2.1,1788.1702948,3120,0,49390.25,52260,1,2,9,7,4,2,0,1,0,0,0,1,0,23519.1666666667,7,4,"7_0",30029.0126432,0,8782.2693452,21246.743298
0,19,29,0,400,85,1,50,1,0,11728,0,0,70,324,1,3,0,2,1.5,3253.7115344,0,0,37010.6,38714,4,3,0,1,3,2,0,1,0,1,0,0,0,24673.7333333333,7,4,"7_0",14477.493094,0,0,14477.493094
0,7,53,0,111,65,1,71,0,0,11730,0,100,0,402,3,3,1,3,2,2934.1192295,2184,0,46475.05,47065,1,3,10,8,4,1,0,1,0,0,0,0,1,23237.525,7,4,"7_0",21183.994254,0,0,21183.994254
2,7,83,0,111,75,0,71,2,0,11761,0,0,0,0,0,5,0,2,1.5,1741.1919156,0,0,36985.45,35766,5,1,4,4,3,2,0,0,0,0,1,0,0,24656.9666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,2,66,0,400,75,0,31,1,2,11762,0,0,0,0,0,4,0,1,1,1606.7035046,1704.56,12000,23567.3,27430,5,1,0,1,1,1,0,0,0,1,0,0,0,23567.3,7,4,"7_0",17703.39787,0,17703.39787,0
0,6,67,0,112,75,1,33,0,0,11844,0,0,0,573,0,4,0,1,1,2198.3903895,1040,0,23605.3,24338,5,3,9,2,1,1,0,0,0,1,0,0,0,23605.3,7,4,"7_0",15325.479056,0,15325.479056,0
2,20,65,0,112,75,2,33,1,0,11850,0,0,0,0,0,5,1,3,2,1130.2868718,0,0,46902.332985685,52378,5,1,10,3,4,3,0,0,0,1,0,0,0,23451.1664928425,7,4,"7_0",14477.493094,0,0,14477.493094
0,13,27,0,112,53,1,43,1,0,11868,0,180,270,397,2,3,1,3,1.8,1016.3472575,0,0,44352.55,46770,1,3,10,4,4,2,0,1,0,0,1,0,0,24640.3055555556,7,4,"7_0",14477.493094,0,0,14477.493094
2,10,50,0,111,46,2,31,1,0,11907,0,182,0,0,2,6,2,4,2.5,1903.8228523,0,0,57272,60929,1,1,9,7,4,3,0,0,0,0,0,1,0,22908.8,7,4,"7_0",14477.493094,0,0,14477.493094
0,3,38,0,111,37,1,20,0,2,11919,0,40,0,865,1,3,2,3,1.6,814.50304073,0,11800,38953.45,39257,4,3,9,7,2,1,1,1,0,0,0,1,0,24345.90625,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,50,0,111,31,0,30,0,0,11921,0,0,0,760,1,1,0,1,1,3989.3089025,0,0,23736.7,25127,1,3,10,8,1,0,0,0,0,0,0,0,1,23736.7,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,27,0,111,47,0,20,0,0,11964,0,0,0,395,1,2,0,1,1,4570.2554516,0,0,24182.9,26385,1,4,9,7,1,0,0,0,0,0,0,1,0,24182.9,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,54,0,112,65,1,60,0,0,11992,0,200,0,0,1,4,0,1,1,2595.7890854,0,0,23545.1,26041,1,2,8,1,1,1,0,1,0,1,0,0,0,23545.1,7,4,"7_0",14477.493094,0,0,14477.493094
2,3,40,0,111,37,2,20,0,0,12008,0,200,0,0,1,6,3,5,2.4,1846.2260209,0,0,57925.2,65541,1,2,7,5,4,2,0,0,0,0,1,0,0,24135.5,7,4,"7_0",14477.493094,0,0,14477.493094
2,13,43,0,112,85,0,50,1,0,1202,0,0,0,0,1,3,2,4,2.1,1858.4384235,0,0,49306.95,49029,6,1,10,5,4,1,0,0,0,0,1,0,0,23479.5,7,4,"7_0",14477.493094,0,0,14477.493094
2,3,78,0,111,74,0,12,1,0,12027,0,0,0,0,0,5,0,2,1.5,1996.6246414,0,0,34354.649336303,35919,5,1,7,5,3,1,0,0,0,0,1,0,0,22903.0995575353,7,4,"7_0",14477.493094,0,0,14477.493094
0,6,52,0,111,46,1,41,0,0,12057,0,120,0,349,1,2,0,1,1,3200.9439,0,0,23938.7,26700,1,3,8,6,1,1,0,1,0,0,1,0,0,23938.7,7,4,"7_0",14477.493094,0,0,14477.493094
2,17,63,0,111,78,1,71,1,0,12058,0,0,0,0,0,5,0,2,1.5,2144.5978864,0,0,36765.95,39614,5,1,9,7,3,2,0,0,0,0,0,1,0,24510.6333333333,7,4,"7_0",14477.493094,0,0,14477.493094
0,0,88,0,111,77,0,70,0,0,12082,0,0,0,495,0,3,0,1,1,2931.8819055,0,0,23331.55,24040,5,3,7,5,1,0,0,0,0,0,1,0,0,23331.55,7,4,"7_0",14477.493094,0,0,14477.493094
2,3,67,0,111,77,1,50,0,0,12094,0,0,0,0,0,5,0,2,1.5,846.83630089,3356.08,0,35305.05,36451,5,1,4,3,3,1,0,0,0,1,0,0,0,23536.7,7,4,"7_0",31889.440547,0,31889.440547,0
2,3,50,0,111,37,1,31,3,0,12097,0,20,50,0,2,8,5,7,3.6,1288.8238445,2861.56,0,87825.45,87071,1,1,7,6,4,4,0,1,0,0,1,0,0,24395.9583333333,7,4,"7_0",27021.7131397,0,27021.7131397,0
2,15,44,0,112,47,1,31,1,0,1211,0,0,0,0,2,6,0,2,1.5,2480.6480153,6535.36,0,34837.3,45105,1,2,9,1,3,2,1,1,0,1,0,0,0,23224.8666666667,7,4,"7_0",58490.2857935,0,41457.85753,17032.4282635
0,18,45,0,111,64,1,71,1,0,12110,0,235,0,0,2,4,1,3,1.8,1534.6949991,0,0,41455.95,44575,1,3,9,7,4,2,1,0,0,0,0,1,0,23031.0833333333,7,4,"7_0",14477.493094,0,0,14477.493094
2,10,41,0,111,47,1,31,0,0,12138,0,99999,0,0,2,4,1,3,2,3167.3865556,0,0,50319.3,57810,1,2,10,8,4,1,0,1,0,0,0,0,1,25159.65,7,4,"7_0",14477.493094,0,0,14477.493094
2,13,38,0,111,65,1,43,1,2,12149,0,0,99,0,2,6,2,4,2.1,1014.8933777,2860,4000,47894.7,49877,1,2,7,5,4,2,0,1,0,0,1,0,0,22807,7,4,"7_0",26848.6398428,0,0,26848.6398428
0,3,70,0,112,77,2,60,0,0,12163,0,0,0,0,1,4,0,2,1.5,2843.0534675,0,0,35745.7812980015,38570,5,4,8,3,3,2,0,0,0,1,0,0,0,23830.5208653343,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,48,0,111,37,0,12,2,0,12173,0,0,250,0,2,4,2,4,2.5,2066.7661235,3578.12,0,56462.7302028995,67541,1,1,9,7,4,2,0,1,0,0,0,1,0,22585.0920811598,7,4,"7_0",33683.996783,0,33683.996783,0
0,8,32,0,111,33,1,31,1,0,12187,0,130,0,657,2,3,1,3,1.8,2361.1582326,0,0,40596.25,40706,1,3,9,7,4,2,1,0,0,0,0,1,0,22553.4722222222,7,4,"7_0",14477.493094,0,0,14477.493094
2,0,53,0,111,52,0,50,0,0,1221,0,0,0,0,1,3,0,1,1,2452.2084763,0,0,24047.85,25680,1,1,9,7,1,0,0,0,0,0,0,1,0,24047.85,7,4,"7_0",14477.493094,0,0,14477.493094
0,4,25,0,111,43,1,30,0,2,12225,0,21,0,345,1,2,0,1,1,3145.2437162,0,9900,23269,25168,1,3,6,4,1,1,0,1,0,0,1,0,0,23269,7,4,"7_0",14477.493094,0,0,14477.493094
2,11,43,0,111,31,0,30,1,0,12226,0,0,0,0,1,3,1,2,1.3,937.02910792,0,0,32592.2,36272,1,2,9,7,2,1,1,0,0,0,0,1,0,25070.9230769231,7,4,"7_0",14477.493094,0,0,14477.493094
0,7,55,0,111,52,1,33,1,0,12229,0,0,0,490,2,3,0,2,1.5,2475.8284307,2847,0,34484.2,37913,1,3,10,8,3,2,0,0,0,0,0,0,1,22989.4666666667,7,4,"7_0",26474.0989326,0,26474.0989326,0
2,6,53,0,111,33,0,41,1,0,12234,0,0,280,0,1,4,1,2,1.5,2022.1401652,2587,0,36140.95,37335,1,1,7,5,2,1,0,1,0,0,1,0,0,24093.9666666667,7,4,"7_0",23466.155847,0,23466.155847,0
0,24,76,0,111,77,1,50,1,0,12235,0,0,0,108,1,4,1,2,1.5,2229.5617395,1040.52,0,36514.15,36780,5,3,6,5,2,2,0,0,0,0,1,0,0,24342.7666666667,7,4,"7_0",15433.5735879,0,0,15433.5735879
2,8,56,0,111,47,0,50,2,0,12267,0,0,0,0,2,5,1,3,2,1356.4127214,2960.36,0,47383.05,53286,1,1,7,5,4,2,1,0,0,0,1,0,0,23691.525,7,4,"7_0",27894.5724138,0,27894.5724138,0
2,19,78,0,111,54,0,60,1,0,12299,0,0,0,0,1,4,0,1,1,2660.8657335,0,0,22558,22558,5,4,8,7,1,1,0,0,0,0,0,1,0,22558,7,4,"7_0",14477.493094,0,0,14477.493094
2,5,55,0,111,55,2,41,0,0,12308,0,500,0,0,2,5,0,2,1.5,1849.3938977,2601.04,0,37640.45,39104,1,1,6,5,3,2,0,1,0,0,1,0,0,25093.6333333333,7,4,"7_0",24743.718821,0,24743.718821,0
2,10,48,0,111,46,0,42,1,0,1233,0,0,0,0,1,4,1,3,2,3472.4696614,0,0,49445.55,62219,1,2,10,8,4,1,0,0,0,0,0,0,1,24722.775,7,4,"7_0",14477.493094,0,0,14477.493094
2,9,38,0,211,37,1,30,0,0,12339,0,100,0,0,1,4,1,2,1.3,1678.1338195,2080.52,0,30319.05,30806,1,2,2,3,2,1,1,1,0,1,0,0,0,23322.3461538462,7,4,"7_0",20491.0956725,0,14814.267412,5676.8282605
0,14,38,0,111,45,2,41,0,0,12345,0,30,0,0,2,4,2,4,2.1,1940.0631421,0,0,52349,53176,1,3,7,5,4,2,0,0,0,0,1,0,0,24928.0952380952,7,4,"7_0",14477.493094,0,0,14477.493094
2,4,51,0,112,48,1,50,1,2,12392,0,120,185,0,3,5,2,4,2.3,1975.4529017,2080,10000,52572.25,56170,1,2,8,3,4,2,1,1,0,1,0,0,0,22857.5,7,4,"7_0",20283.078644,0,20283.078644,0
2,14,42,0,111,42,1,20,1,0,12399,0,0,190,0,2,6,2,4,2.1,2182.2775167,2589.6,0,52391.7,56430,1,2,8,6,4,2,0,1,0,0,1,0,0,24948.4285714286,7,4,"7_0",23476.136364,0,23476.136364,0
2,6,79,0,112,78,0,70,1,0,1240,0,0,0,0,0,4,0,1,1,1629.5032629,2340,0,22757.65,23056,5,1,9,3,1,1,0,0,0,1,0,0,0,22757.65,7,4,"7_0",22096.397407,0,22096.397407,0
2,7,52,0,221,21,2,60,0,0,12416,0,389,0,0,2,6,2,4,2.5,1627.894909,0,0,62040.50836507,69080,1,1,1,2,4,2,0,1,0,1,0,0,0,24816.203346028,7,4,"7_0",14477.493094,0,0,14477.493094
0,8,34,0,112,37,0,12,1,0,12446,0,0,350,700,2,3,0,2,1.5,4014.0592765,2289.56,0,34293.25,35252,4,3,9,3,3,1,0,1,0,1,0,0,0,22862.1666666667,7,4,"7_0",21874.634532,0,0,21874.634532
0,14,23,0,111,53,1,30,0,0,1245,0,227,0,300,1,1,0,1,1,3853.9524498,243.88,0,23770,25181,1,3,9,7,1,1,0,1,0,0,0,1,0,23770,7,4,"7_0",14581.016705,0,14581.016705,0
0,23,35,0,111,63,1,43,1,0,12451,0,0,350,570,2,2,0,2,1.5,3648.5154401,0,0,36132.7,36420,1,3,9,7,3,2,0,1,0,0,0,1,0,24088.4666666667,7,4,"7_0",14477.493094,0,0,14477.493094
2,5,48,0,120,46,4,30,0,0,12497,0,700,0,0,2,7,3,5,3,1589.3002181,9403.68,0,75590.7,89527,1,2,0,1,4,4,0,0,0,1,0,0,0,25196.9,7,4,"7_0",85890.174233,74959.375124,0,10930.799109
2,4,70,0,221,77,0,50,1,0,12530,0,0,0,0,0,3,0,1,1,2351.3385956,3588,0,22768.1,23396,5,1,1,2,1,1,0,0,0,1,0,0,0,22768.1,7,4,"7_0",33929.6691939,0,26187.203526,7742.4656679
