,age_vehicule,depenses_carburants_corrigees_emp,depenses_diesel_corrigees_emp,depenses_essence_corrigees_emp,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
24,11,1105.3955512131204,1105.3955512131204,0.0,12844.626085,0.0,12844.626085,10331,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18900
25,0,0.0,0.0,0.0,0.0,0.0,0.0,10334,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17800
26,0,0.0,0.0,0.0,0.0,0.0,0.0,1034,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9280
27,12,183.2412554797681,0.0,183.2412554797681,0.0,2129.2517483,2129.2517483,10353,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,190
28,33,124.11444549506386,124.11444549506386,0.0,1442.2019723,0.0,1442.2019723,10362,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,15660
29,11,366.587871930649,366.587871930649,0.0,4670.7826034,0.0,4670.7826034,10377,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
30,9,172.11798053101836,172.11798053101836,0.0,2000.0,0.0,2000.0,10378,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6640
31,22,392.4266049802863,392.4266049802863,0.0,5000.0,0.0,5000.0,1038,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0
32,24,223.87211098132047,223.87211098132047,0.0,2852.4074074,0.0,2852.4074074,10389,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8310
33,0,0.0,0.0,0.0,0.0,0.0,0.0,1039,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11690
34,15,1856.8205145663733,0.0,1856.8205145663733,0.0,21576.136425,21576.136425,10390,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
35,9,1148.2427395724803,1148.2427395724803,0.0,14630.031769,0.0,14630.031769,10418,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,8130
36,16,3297.795218758698,3297.795218758698,0.0,38320.17095,0.0,38320.17095,1043,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15930
37,30,305.5658818528004,0.0,305.5658818528004,0.0,3550.6561361,3550.6561361,10453,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,28250
38,8,3287.378914938731,3287.378914938731,0.0,41885.2706878,0.0,41885.2706878,10455,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
39,0,0.0,0.0,0.0,0.0,0.0,0.0,10457,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1140
40,30,518.2492623618866,0.0,518.2492623618866,0.0,6603.1361761,6603.1361761,10458,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,14520
41,22,800.7278980315635,0.0,800.7278980315635,0.0,9304.407309,9304.407309,10462,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11830
42,12,1848.8212215841047,684.2036694183806,1164.6175521657242,7950.4031747,13532.781974,21483.1851487,10472,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,32430
43,13,1390.8806249626225,1044.8358657414049,346.04475922121753,13312.500382,4409.0379555,17721.5383375,10485,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6620
44,0,0.0,0.0,0.0,0.0,0.0,0.0,10486,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,21650
45,0,0.0,0.0,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,20,669.3786644651665,669.3786644651665,0.0,7778.1375589,0.0,7778.1375589,1050,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5950
47,14,172.11798053101836,0.0,172.11798053101836,0.0,2000.0,2000.0,10536,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,26220
48,17,2581.769707965276,0.0,2581.769707965276,0.0,30000.0,30000.0,10545,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40760
49,13,1555.5352225176207,1555.5352225176207,0.0,19819.441429,0.0,19819.441429,1056,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1740
50,0,0.0,0.0,0.0,0.0,0.0,0.0,10567,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14630
51,22,5493.972469724008,3924.266049802863,1569.7064199211452,50000.0,20000.0,70000.0,10577,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,23020
52,0,0.0,0.0,0.0,0.0,0.0,0.0,1058,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8650
53,0,0.0,0.0,0.0,0.0,0.0,0.0,10599,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,14600
54,5,1659.5384011998997,1659.5384011998997,0.0,19283.7308,0.0,19283.7308,106,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8690
55,12,1776.5316637627654,1776.5316637627654,0.0,20643.185079,0.0,20643.185079,1061,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8310
56,4,1069.067983768749,1069.067983768749,0.0,12422.502059,0.0,12422.502059,10633,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
57,0,0.0,0.0,0.0,0.0,0.0,0.0,10639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,0,0.0,0.0,0.0,0.0,0.0,0.0,10640,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7760
59,1,1977.418440278968,1360.1195829836488,617.2988572953193,17329.604641,7865.1504442,25194.7550852,10661,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,23020
60,13,1069.1786749935031,0.0,1069.1786749935031,0.0,12423.788284,12423.788284,10682,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,14440
61,9,1464.2720594385555,0.0,1464.2720594385555,0.0,17014.748313,17014.748313,10689,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8200
62,0,0.0,0.0,0.0,0.0,0.0,0.0,10690,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14540
63,17,1047.6870471748607,1047.6870471748607,0.0,12174.056934,0.0,12174.056934,107,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5850
64,0,0.0,0.0,0.0,0.0,0.0,0.0,10706,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
65,9,1092.8215245407296,1092.8215245407296,0.0,13923.896987,0.0,13923.896987,10719,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0
66,13,196.628023930076,0.0,196.628023930076,0.0,2284.8051473,2284.8051473,10722,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
67,0,0.0,0.0,0.0,0.0,0.0,0.0,10740,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,6580
68,5,1092.8215245407296,1092.8215245407296,0.0,13923.896987,0.0,13923.896987,10742,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8440
69,1,1506.5594672958382,1506.5594672958382,0.0,17506.125306,0.0,17506.125306,10749,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
70,17,730.0874764674918,730.0874764674918,0.0,9302.216863,0.0,9302.216863,10756,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9170
71,13,2101.329584652792,2101.329584652792,0.0,24417.316287,0.0,24417.316287,10760,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,36870
72,15,1471.4754026908247,1471.4754026908247,0.0,17098.450704,0.0,17098.450704,10788,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2090
73,0,0.0,0.0,0.0,0.0,0.0,0.0,10798,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
74,0,0.0,0.0,0.0,0.0,0.0,0.0,1083,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16250
75,14,1528.4076671154432,1528.4076671154432,0.0,17760.0,0.0,17760.0,1086,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,21110
76,23,896.7850713761951,896.7850713761951,0.0,11426.150266,0.0,11426.150266,10894,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,9210
77,24,224.00111599305464,0.0,224.00111599305464,0.0,2602.8787382,2602.8787382,10902,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,12480
78,13,2003.351148588564,2003.351148588564,0.0,23278.813084,0.0,23278.813084,1091,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3450
79,0,0.0,0.0,0.0,0.0,0.0,0.0,10914,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0
80,13,1016.1207558457552,0.0,1016.1207558457552,0.0,11807.258634,11807.258634,10934,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,23760
81,17,1963.6840977288684,1963.6840977288684,0.0,25019.762585,0.0,25019.762585,10938,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,15990
82,16,1098.5041061841337,1098.5041061841337,0.0,13996.300101,0.0,13996.300101,10965,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2600
83,21,291.3401694898513,291.3401694898513,0.0,3712.0338656,0.0,3712.0338656,10970,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,3280
84,0,0.0,0.0,0.0,0.0,0.0,0.0,1100,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6070
85,10,860.509767896869,860.509767896869,0.0,9999.0688392,0.0,9999.0688392,11003,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,21140
86,0,0.0,0.0,0.0,0.0,0.0,0.0,11008,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0
87,6,1440.601903100919,1440.601903100919,0.0,16739.7026,0.0,16739.7026,11038,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7940
88,0,0.0,0.0,0.0,0.0,0.0,0.0,11075,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,970
89,27,162.15497481685895,162.15497481685895,0.0,1884.2305065,0.0,1884.2305065,1110,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3650
90,3,949.0429823426484,0.0,0.0,0.0,0.0,11027.819167,11107,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8280
91,19,80.12408996985192,80.12408996985192,0.0,1020.8799423,0.0,1020.8799423,11110,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0
92,0,0.0,0.0,0.0,0.0,0.0,0.0,11141,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,10350
93,15,295.0344892533831,0.0,295.0344892533831,0.0,3428.2820231,3428.2820231,11144,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8070
94,23,734.6158156683358,734.6158156683358,0.0,8536.1891117,0.0,8536.1891117,11147,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3800
95,0,0.0,0.0,0.0,0.0,0.0,0.0,11202,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5030
96,0,0.0,0.0,0.0,0.0,0.0,0.0,1123,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
97,6,1850.5236488623527,1850.5236488623527,0.0,23577.9585963,0.0,23577.9585963,11233,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,670
98,18,360.5102066488832,0.0,360.5102066488832,0.0,4189.1056999,4189.1056999,11241,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15630
99,11,732.5055994935351,732.5055994935351,0.0,8511.6685338,0.0,8511.6685338,11246,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,14180
100,0,0.0,0.0,0.0,0.0,0.0,0.0,11263,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8800
101,0,0.0,0.0,0.0,0.0,0.0,0.0,11272,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12650
102,0,0.0,0.0,0.0,0.0,0.0,0.0,11273,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0
103,6,844.3573262977662,844.3573262977662,0.0,9811.3784939,0.0,9811.3784939,11279,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
104,9,172.11798053101836,172.11798053101836,0.0,2000.0,0.0,2000.0,11284,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21790
105,0,0.0,0.0,0.0,0.0,0.0,0.0,1130,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,7960
106,0,0.0,0.0,0.0,0.0,0.0,0.0,11310,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7480
107,7,571.8713506496408,0.0,571.8713506496408,0.0,7286.3478596,7286.3478596,11318,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,15380
108,1,945.2268799831508,0.0,945.2268799831508,0.0,10983.4763,10983.4763,11334,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11490
109,6,1208.5902469470695,1208.5902469470695,0.0,14043.741894,0.0,14043.741894,11367,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
110,12,0.0,0.0,0.0,0.0,0.0,0.0,11375,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
111,22,906.772755388242,0.0,906.772755388242,0.0,10536.641815,10536.641815,11422,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,19990
112,12,1199.337695245947,1199.337695245947,0.0,13936.227831,0.0,13936.227831,11441,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4510
113,0,0.0,0.0,0.0,0.0,0.0,0.0,11447,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
114,15,959.6757600057898,959.6757600057898,0.0,11151.371368,0.0,11151.371368,11448,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,33710
115,0,0.0,0.0,0.0,0.0,0.0,0.0,11449,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5430
116,0,0.0,0.0,0.0,0.0,0.0,0.0,11451,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
117,24,72.06678331947025,0.0,72.06678331947025,0.0,837.41144414,837.41144414,11456,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8740
118,5,0.0,0.0,0.0,0.0,0.0,0.0,11474,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,14670
119,17,763.9545356888221,763.9545356888221,0.0,8877.1031746,0.0,8877.1031746,115,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8410
120,0,0.0,0.0,0.0,0.0,0.0,0.0,11505,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0
121,12,2190.59600457436,1766.7785642827491,423.81744029161086,22510.942707,5399.958042,27910.900749,11539,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5610
122,0,0.0,0.0,0.0,0.0,0.0,0.0,11555,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9080
123,10,1170.3655057059943,1170.3655057059943,0.0,13599.572829,0.0,13599.572829,11558,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4500
124,7,2151.4747566377296,2151.4747566377296,0.0,25000.0,0.0,25000.0,11560,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28710
125,0,0.0,0.0,0.0,0.0,0.0,0.0,11579,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7990
126,0,0.0,0.0,0.0,0.0,0.0,0.0,11580,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
127,0,0.0,0.0,0.0,0.0,0.0,0.0,11587,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,11640
128,11,860.5899026550918,860.5899026550918,0.0,10000.0,0.0,10000.0,11610,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8290
129,8,1639.546438722568,1639.546438722568,0.0,19051.425466,0.0,19051.425466,11634,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5070
130,0,0.0,0.0,0.0,0.0,0.0,0.0,1164,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,11,943.5740240453332,943.5740240453332,0.0,10964.270219,0.0,10964.270219,11641,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5150
132,14,86.05899026550918,86.05899026550918,0.0,1000.0,0.0,1000.0,11647,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
133,0,0.0,0.0,0.0,0.0,0.0,0.0,1165,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14940
134,12,1126.260505811422,1126.260505811422,0.0,14349.9509401,0.0,14349.9509401,11660,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,16230
135,13,2265.084053110581,2265.084053110581,0.0,26320.132808,0.0,26320.132808,11680,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16500
136,18,516.3539415930551,516.3539415930551,0.0,6000.0,0.0,6000.0,1173,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11400
137,17,668.890435126552,668.890435126552,0.0,7772.464365,0.0,7772.464365,11740,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1660
138,26,763.9545356888221,763.9545356888221,0.0,8877.1031746,0.0,8877.1031746,11776,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10850
139,0,0.0,0.0,0.0,0.0,0.0,0.0,11801,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
