,age_vehicule,depenses_carburants_corrigees_entd,depenses_diesel_corrigees_entd,depenses_essence_corrigees_entd,distance_diesel,distance_essence,distance,ident_men,vp_deplacements_pro,vp_domicile_travail,aides_logement,bat_49_74,bat_ap_74,bat_av_49,froid_cout,froid_impaye,froid_installation,froid_isolation,froid,isolation_fenetres,isolation_murs,isolation_toit,log_indiv,majorite_double_vitrage,ouest_sud,paris,petite_ville,rural,revdecm
1711,8,3823.461531907429,2074.706066461487,1748.755465445942,19657.0449132,16568.787879,36225.8327922,765,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,23380
1712,14,299.10052778598174,0.0,299.10052778598174,0.0,3009.6810391,3009.6810391,7657,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,18340
1713,0,0.0,0.0,0.0,0.0,0.0,0.0,7663,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6670
1714,3,1695.3707039632843,1695.3707039632843,0.0,16062.987722,0.0,16062.987722,7689,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19070
1715,9,2029.495535619406,2029.495535619406,0.0,19228.692459,0.0,19228.692459,772,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27920
1716,0,0.0,0.0,0.0,0.0,0.0,0.0,7725,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,9110
1717,11,878.5719707505356,878.5719707505356,0.0,8324.1327375,0.0,8324.1327375,7751,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7710
1718,3,2115.263285679628,2115.263285679628,0.0,20041.309023,0.0,20041.309023,7755,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13030
1719,0,0.0,0.0,0.0,0.0,0.0,0.0,7761,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13390
1720,12,1055.451658996969,0.0,1055.451658996969,0.0,10000.0,10000.0,7767,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,33950
1721,15,3179.565988221392,3179.565988221392,0.0,30125.1692687,0.0,30125.1692687,7804,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,40250
1722,14,3426.501833331679,3080.1171418866256,346.3846914450532,30993.4931535,3485.4750869,34478.9682404,7831,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,32420
1723,0,0.0,0.0,0.0,0.0,0.0,0.0,786,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1724,0,0.0,0.0,0.0,0.0,0.0,0.0,7863,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9570
1725,10,227.23568290264123,0.0,227.23568290264123,0.0,2152.9710145,2152.9710145,7888,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,16850
1726,0,0.0,0.0,0.0,0.0,0.0,0.0,7893,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,14320
1727,0,0.0,0.0,0.0,0.0,0.0,0.0,790,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13390
1728,1,2175.522498974389,0.0,2175.522498974389,0.0,20612.2419765,20612.2419765,7913,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,26290
1729,12,2878.187112889124,2878.187112889124,0.0,27269.719919,0.0,27269.719919,7919,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,46090
1730,20,1034.6555929490592,0.0,1034.6555929490592,0.0,10411.1595628,10411.1595628,7920,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,11090
1731,0,0.0,0.0,0.0,0.0,0.0,0.0,7923,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,16920
1732,0,0.0,0.0,0.0,0.0,0.0,0.0,7926,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2710
1733,0,0.0,0.0,0.0,0.0,0.0,0.0,7945,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16880
1734,21,3648.532468277595,2900.878486761949,747.6539815156458,29189.914986,7523.2231405,36713.1381265,7957,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,25580
1735,7,1387.951424341232,1387.951424341232,0.0,13966.177579,0.0,13966.177579,7959,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,26690
1736,6,0.0,0.0,0.0,0.0,0.0,0.0,7962,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34170
1737,19,1490.6921559140862,1490.6921559140862,0.0,15000.0,0.0,15000.0,7979,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,45990
1738,0,0.0,0.0,0.0,0.0,0.0,0.0,7986,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,8430
1739,0,0.0,0.0,0.0,0.0,0.0,0.0,7999,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1740,11,339.43664817204154,339.43664817204154,0.0,3216.0321629,0.0,3216.0321629,8032,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17130
1741,9,3433.346720390158,3433.346720390158,0.0,34547.844504,0.0,34547.844504,8045,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,27950
1742,13,483.90565068903015,483.90565068903015,0.0,4584.8205985,0.0,4584.8205985,8067,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27370
1743,0,0.0,0.0,0.0,0.0,0.0,0.0,8079,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10060
1744,16,549.4316322186193,549.4316322186193,0.0,5205.6541627,0.0,5205.6541627,8113,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,21030
1745,17,525.6624501678532,361.6015441122013,164.06090605565188,3638.59375,1650.852982,5289.446732,8124,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,20680
1746,0,0.0,0.0,0.0,0.0,0.0,0.0,8193,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12310
1747,0,0.0,0.0,0.0,0.0,0.0,0.0,822,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23640
1748,0,0.0,0.0,0.0,0.0,0.0,0.0,8248,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14500
1749,9,832.3499720231156,0.0,832.3499720231156,0.0,7886.1970127,7886.1970127,8252,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14960
1750,20,865.8810508773696,865.8810508773696,0.0,8712.8759024,0.0,8712.8759024,8254,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,22110
1751,0,0.0,0.0,0.0,0.0,0.0,0.0,8262,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24410
1752,9,2341.6590157183327,1177.7260122254606,1163.933003492872,11158.502639,11027.819167,22186.321806,8265,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,24210
1753,12,741.8280772742512,741.8280772742512,0.0,7464.6003301,0.0,7464.6003301,8331,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,33220
1754,0,0.0,0.0,0.0,0.0,0.0,0.0,8343,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28300
1755,0,0.0,0.0,0.0,0.0,0.0,0.0,836,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19530
1756,0,0.0,0.0,0.0,0.0,0.0,0.0,838,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20
1757,6,947.8508450276912,947.8508450276912,0.0,9537.6920171,0.0,9537.6920171,8386,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1480
1758,21,738.8161612978782,0.0,738.8161612978782,0.0,7000.0,7000.0,841,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17410
1759,10,1340.3098261765008,1340.3098261765008,0.0,12698.921971,0.0,12698.921971,8413,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28180
1760,30,62.195537458979466,0.0,62.195537458979466,0.0,589.27888292,589.27888292,8420,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,12670
1761,4,1264.1284150783924,1264.1284150783924,0.0,11977.132295,0.0,11977.132295,8421,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30100
1762,12,1240.773678659588,1240.773678659588,0.0,12485.210381,0.0,12485.210381,8434,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1763,12,1052.1254788437682,1052.1254788437682,0.0,10586.949237,0.0,10586.949237,8439,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1000
1764,13,355.67598340367863,355.67598340367863,0.0,3369.893641,0.0,3369.893641,8501,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27690
1765,4,810.7064142162711,810.7064142162711,0.0,7681.1325967,0.0,7681.1325967,8505,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1270
1766,0,0.0,0.0,0.0,0.0,0.0,0.0,8520,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1767,5,3556.961740165993,3039.6107837701147,517.3509563958788,28799.14734,4901.7020532,33700.8493932,8531,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21780
1768,21,651.4526666762388,651.4526666762388,0.0,6172.2643678,0.0,6172.2643678,8547,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,13900
1769,0,0.0,0.0,0.0,0.0,0.0,0.0,8566,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
1770,0,0.0,0.0,0.0,0.0,0.0,0.0,8568,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42800
1771,12,949.906493097272,0.0,949.906493097272,0.0,9000.0,9000.0,8569,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14440
1772,13,1015.2395235300272,527.7258294984845,487.5136940315427,5000.0,4619.0054265,9619.0054265,8588,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,23680
1773,15,482.26493432454697,0.0,482.26493432454697,0.0,4569.2754397,4569.2754397,8590,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11860
1774,19,2255.3618054049016,2255.3618054049016,0.0,21368.688809,0.0,21368.688809,861,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,20430
1775,7,2068.1713348392755,2068.1713348392755,0.0,20810.849443,0.0,20810.849443,8626,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,34350
1776,12,1699.7603488387213,1699.7603488387213,0.0,16104.577925,0.0,16104.577925,8634,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24830
1777,21,733.0003770426493,316.6354976990907,416.3648793435588,3000.0,3944.8976729,6944.8976729,8672,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12300
1778,0,0.0,0.0,0.0,0.0,0.0,0.0,8684,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,23690
1779,2,1998.8060670852085,0.0,1998.8060670852085,0.0,20112.8656157,20112.8656157,8687,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,23670
1780,23,1866.8281662570705,1866.8281662570705,0.0,18784.8459407,0.0,18784.8459407,8694,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21220
1781,10,1319.3145737462112,0.0,1319.3145737462112,0.0,12500.0,12500.0,8707,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11650
1782,21,369.4080806489391,0.0,369.4080806489391,0.0,3500.0,3500.0,8723,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9560
1783,11,1638.2186992427678,1638.2186992427678,0.0,15521.494379,0.0,15521.494379,8724,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30650
1784,13,1348.321710134828,1348.321710134828,0.0,12774.8315012,0.0,12774.8315012,8734,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,28070
1785,4,1893.426106345161,1893.426106345161,0.0,17939.486761,0.0,17939.486761,8753,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23650
1786,0,0.0,0.0,0.0,0.0,0.0,0.0,8780,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8420
1787,13,2473.135386296347,2473.135386296347,0.0,23432.010033,0.0,23432.010033,8813,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,18660
1788,16,631.1390734123661,631.1390734123661,0.0,6350.7988981,0.0,6350.7988981,8831,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,18550
1789,0,0.0,0.0,0.0,0.0,0.0,0.0,8837,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9390
1790,0,0.0,0.0,0.0,0.0,0.0,0.0,8871,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,19110
1791,0,0.0,0.0,0.0,0.0,0.0,0.0,8881,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,20650
1792,1,1518.790888267439,1518.790888267439,0.0,14389.961637,0.0,14389.961637,8886,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24720
1793,16,1649.970133519434,715.3690095098988,934.6011240095352,6777.8472222,8854.9874932,15632.8347154,8887,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,28570
1794,10,565.130287735357,0.0,565.130287735357,0.0,5354.3929077,5354.3929077,8897,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5510
1795,18,1881.183324322455,1881.183324322455,0.0,17823.491093,0.0,17823.491093,89,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19580
1796,15,1159.659117824098,1159.659117824098,0.0,11669.0,0.0,11669.0,8912,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,13360
1797,17,247.44768061440945,247.44768061440945,0.0,2344.4719472,0.0,2344.4719472,8934,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10400
1798,0,1092.7069258161575,0.0,1092.7069258161575,0.0,10995.297602,10995.297602,894,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,18960
1799,12,949.906493097272,0.0,949.906493097272,0.0,9000.0,9000.0,8944,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9200
1800,8,1723.9483535141742,1723.9483535141742,0.0,16333.75,0.0,16333.75,8970,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11810
1801,16,470.0772950070361,0.0,470.0772950070361,0.0,4453.8022277,4453.8022277,8971,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,440
1802,0,0.0,0.0,0.0,0.0,0.0,0.0,8982,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,22000
1803,11,423.2935353743516,0.0,423.2935353743516,0.0,4010.5440336,4010.5440336,9077,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11950
1804,3,340.41188956844366,0.0,340.41188956844366,0.0,3225.2722014,3225.2722014,9090,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,26430
1805,21,1766.621313311916,1766.621313311916,0.0,16738.059941,0.0,16738.059941,9093,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1806,4,2269.4233726511247,2269.4233726511247,0.0,21501.91677,0.0,21501.91677,9114,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,300
1807,0,0.0,0.0,0.0,0.0,0.0,0.0,9137,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13150
1808,17,599.6601782267293,0.0,599.6601782267293,0.0,5681.5503876,5681.5503876,9148,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13150
1809,21,885.4889578238863,885.4889578238863,0.0,8389.6685393,0.0,8389.6685393,9153,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,11600
1810,19,21.10903317993938,21.10903317993938,0.0,200.0,0.0,200.0,9170,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36480
1811,10,483.90565068903015,483.90565068903015,0.0,4584.8205985,0.0,4584.8205985,9213,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19760
1812,0,0.0,0.0,0.0,0.0,0.0,0.0,9222,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13690
1813,14,363.7692351144565,0.0,363.7692351144565,0.0,3660.4060101,3660.4060101,9225,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,13610
1814,12,1142.2496415431572,0.0,1142.2496415431572,0.0,10822.377622,10822.377622,9247,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19350
1815,7,949.906493097272,949.906493097272,0.0,9000.0,0.0,9000.0,9252,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,25340
1816,5,1981.9972991665925,0.0,1981.9972991665925,0.0,19943.7284013,19943.7284013,9276,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,22480
1817,2,182.0204694437296,0.0,182.0204694437296,0.0,1724.5741943,1724.5741943,9287,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,13800
1818,14,2849.395983499086,2849.395983499086,0.0,28671.8753989,0.0,28671.8753989,9320,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1930
1819,11,299.10052778598174,0.0,299.10052778598174,0.0,3009.6810391,3009.6810391,9322,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,23470
1820,12,545.3041956463,0.0,545.3041956463,0.0,5487.0906124,5487.0906124,9356,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,30400
1821,16,1944.372081841122,1284.6160007105332,659.756081130589,12926.371105,6638.755814,19565.126919,9367,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,28830
1822,0,0.0,0.0,0.0,0.0,0.0,0.0,9374,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9570
1823,8,1849.5154903687169,1849.5154903687169,0.0,17523.450502,0.0,17523.450502,9387,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18870
1824,5,397.86681141121096,0.0,397.86681141121096,0.0,4003.5108171,4003.5108171,9399,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,21730
