,aba,agepr,aise,ancons,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_gaz_liquefie,depenses_gaz_ville,depenses_tot,dip14pr,htl,ident_men,identifiant_menage,nactifs,nbphab,nenfants,npers,ocde10,pondmen,poste_04_5_0_0,poste_04_5_5_1,poste_04_5_5_2,revtot,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,aides_logement,depenses_energies,part_energies_depenses_tot,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
2602,,44,4.0,1.0,0.0,0.0,1759.2234734746414,0.0,0.0,44837.67,50.0,2.0,13316,201702602,2,4.0,2,4,2.1,11513.269803,0,0,0.0,38050.0,3,100.0,8,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1759.2234734746414,0.03923539009664511,0.04623451967081844,18119.04761904762,4,2,4_0,4_0_0,4_3_0,4_1_0_0
2603,,23,1.0,99.0,0.0,0.0,490.0427818822111,0.0,891.9374591900533,25284.007533759996,43.0,1.0,13317,201702603,2,3.0,0,2,1.5,1333.4966441,0,0,0.0,33604.0,3,60.0,2,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1381.9802410722646,0.05465827516571498,0.04112546842852829,22402.666666666668,6,3,6,6_1,6_3,6_0_0
2604,2.0,38,1.0,9.0,0.0,0.0,2399.2296078415434,0.0,0.0,41926.807392999995,31.0,1.0,13319,201702604,2,4.0,2,4,2.1,2439.7561983,0,0,0.0,66808.0,2,120.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2399.2296078415434,0.057224238071657066,0.035912310020379944,31813.333333333332,8,4,8,8_1,8_1,8_0_0
2605,2.0,82,3.0,5.0,0.0,0.0,1720.082602447244,168.08899488365594,0.0,21460.968161188,70.0,1.0,1332,201702605,0,6.0,0,1,1.0,2663.2874974,0,0,0.0,21176.0,1,99.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1888.1715973308999,0.08798165968791864,0.08916564022151964,21176.0,5,3,5,5_1,5_0,5_0_0
2606,,63,3.0,99.0,0.0,0.0,518.3520757682346,0.0,168.08899488365594,51154.87999999999,44.0,2.0,13320,201702606,2,3.0,1,3,2.0,2504.5120608,0,0,0.0,47808.0,3,62.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,686.4410706518905,0.01341887754700804,0.014358288793756077,23904.0,7,4,7,7_0,7_4,7_0_0
2607,2.0,59,2.0,4.0,2621.629578456337,0.0,742.6186881414301,0.0,0.0,40936.133018639994,10.0,1.0,13321,201702607,1,7.0,1,2,1.5,887.9008632,0,0,0.0,69402.0,1,150.0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3364.2482665977673,0.08218285457167826,0.048474802838502744,46268.0,10,5,10,10_1,10_0,10_0_1
2608,,29,4.0,6.0,1186.5133868013595,534.4633324522199,793.3960343391346,81.24301419376704,0.0,29273.381750599998,50.0,1.0,13322,201702608,2,4.0,1,3,1.8,2191.3330013,0,0,0.0,24251.0,3,90.0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2595.6157677864812,0.08866812143196542,0.10703128810302591,13472.777777777777,2,1,2_0,2_1_0,2_0_0,2_0_0_0
2609,2.0,87,3.0,2.0,0.0,0.0,349.09425510921926,0.0,910.4820556198031,8909.720000000001,70.0,1.0,13323,201702609,0,4.0,0,1,1.0,1892.0296486,0,0,0.0,17186.0,1,80.0,4,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,1259.5763107290222,0.14137103194365502,0.07329083618811953,17186.0,4,2,4_0,4_1_0,4_2_0,4_0_1_0
2610,2.0,42,1.0,1.0,0.0,0.0,465.45900681229233,126.06674616274196,0.0,14813.1340389,50.0,1.0,13325,201702610,1,4.0,1,2,1.3,3499.2688726,0,0,0.0,52771.0,2,112.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,591.5257529750343,0.03993251876487847,0.011209295881734934,40593.07692307692,9,5,9,9_1,9_0,9_1_0
2611,,24,2.0,1.0,0.0,0.0,232.72950340614616,0.0,0.0,21995.839999999997,41.0,2.0,13326,201702611,0,2.0,0,2,1.5,3374.3546092,0,0,0.0,20541.0,3,35.0,9,0,0,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,232.72950340614616,0.010580614489200967,0.01132999870532818,13694.0,2,1,2_0,2_0_0,2_3_0,2_1_0_0
2612,2.0,34,2.0,8.0,0.0,74.23101839614165,412.56593785635005,0.0,504.26698465096786,38250.32,50.0,1.0,13327,201702612,3,5.0,1,3,2.0,1617.180611,0,0,0.0,42783.0,2,100.0,4,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,991.0639409034595,0.02590995162663893,0.023164900565726097,21391.5,6,3,6,6_1,6_1,6_0_0
2613,2.0,37,2.0,8.0,0.0,0.0,2538.867309885231,0.0,0.0,78213.80000000002,20.0,1.0,13328,201702613,1,5.0,3,5,2.4,2062.111831,0,0,0.0,46656.0,1,90.0,2,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,2538.867309885231,0.03246060554384559,0.054416737608994147,19440.0,5,3,5,5_1,5_2,5_0_0
2614,2.0,78,3.0,1.0,0.0,0.0,623.6908133046323,0.0,1135.19312987825,16445.839999999997,50.0,1.0,13329,201702614,0,3.0,0,1,1.0,1911.170941,0,0,0.0,14370.0,1,80.0,3,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1758.8839431828824,0.1069500824027768,0.12239971768843998,14370.0,3,2,3_0,3_1_0,3_1_0,3_1_0_0
2615,2.0,34,2.0,2.0,0.0,0.0,574.6865351164113,0.0,1045.9993839592444,38796.259999999995,50.0,2.0,13330,201702615,1,3.0,0,1,1.0,4828.0895516,0,0,0.0,27984.0,2,67.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1620.6859190756556,0.04177428234256745,0.05791473410075956,27984.0,8,4,8,8_0,8_4,8_0_1
2616,2.0,86,3.0,4.0,0.0,0.0,476.03762060348083,0.0,1610.852867635036,15081.250866350001,50.0,1.0,13331,201702616,0,4.0,0,2,1.5,1389.4773717,0,0,0.0,33238.0,1,80.0,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2086.890488238517,0.13837648526190127,0.06278628341773021,22158.666666666668,6,3,6,6_1,6_2,6_0_1
2617,,46,4.0,3.0,0.0,0.0,114.2490289448354,0.0,1456.7712889916847,23796.960000000003,71.0,2.0,13332,201702617,1,3.0,3,5,2.4,2977.8285464,0,0,0.0,21792.0,3,66.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1571.02031793652,0.06601768956776495,0.07209160783482563,9080.0,1,1,1_0,1_0_0,1_3_0,1_0_1_0
2618,2.0,85,1.0,5.0,0.0,0.0,700.2236591909975,0.0,2605.4301085307998,25435.90330705,44.0,1.0,13333,201702618,0,5.0,0,1,1.0,2600.9979133,0,0,0.0,33748.0,1,80.0,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,3305.6537677217975,0.12996014837049558,0.09795110133109511,33748.0,9,5,9,9_1,9_4,9_0_0
2619,,46,3.0,4.0,0.0,0.0,1904.1504824139233,106.45636342631543,0.0,34761.35697445,50.0,1.0,13334,201702619,2,5.0,3,5,2.6,1873.1521241,0,0,0.0,38300.0,3,90.0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2010.6068458402387,0.057840286480129594,0.05249626229347882,14730.76923076923,3,2,3_0,3_1_0,3_0_0,3_0_1_0
2620,2.0,50,3.0,8.0,0.0,0.0,2708.1251305442465,0.0,0.0,33215.38,50.0,1.0,13336,201702620,3,5.0,1,3,2.0,2109.8134088,0,0,0.0,62142.0,2,160.0,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2708.1251305442465,0.08153226398566708,0.043579626187510004,31071.0,8,4,8,8_1,8_0,8_0_0
2621,,46,5.0,7.0,0.0,0.0,359.6728689004077,0.0,0.0,13884.019999999999,41.0,2.0,13337,201702621,1,2.0,1,2,1.3,1893.6843929,0,0,0.0,10481.0,3,34.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,359.6728689004077,0.025905528002725994,0.03431665574853618,8062.307692307692,1,1,1_0,1_0_0,1_4_0,1_0_0_0
2622,2.0,88,3.0,4.0,2376.416811850723,0.0,58.18237585153654,39.22076547285305,0.0,24725.480315994,70.0,1.0,13338,201702622,0,5.0,0,1,1.0,3842.3975442,0,0,0.0,28770.0,1,100.0,1,1,0,1,4,0,0,0,0,1,0,1,0,1,0,0,1,0,2473.819953175113,0.10005144173376848,0.08598609500087288,28770.0,8,4,8,8_1,8_4,8_0_1
2623,,40,5.0,9.0,0.0,0.0,740.4100940802135,0.0,1347.636415612608,33059.880000000005,71.0,1.0,13339,201702623,1,3.0,2,4,2.3,2921.2655914,0,0,0.0,39138.0,3,58.0,7,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,2088.0465096928215,0.06315953081780155,0.05335087407871689,17016.521739130436,4,2,4_0,4_1_0,4_3_0,4_0_0_0
2624,2.0,68,3.0,6.0,0.0,653.2329618860465,760.6023315864504,0.0,509.8699511470897,27306.125846750005,41.0,1.0,13341,201702624,0,4.0,0,2,1.5,1466.0530746,0,0,0.0,22970.0,1,107.0,4,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1923.7052446195867,0.07044958539398762,0.08374859576053925,15313.333333333334,3,2,3_0,3_1_0,3_1_0,3_0_0_0
2625,2.0,73,1.0,7.0,0.0,445.3861103768499,445.4934380747374,0.0,810.8522356273214,45085.04,41.0,1.0,13343,201702625,0,5.0,0,1,1.0,6568.9758116,0,0,0.0,37933.0,1,110.0,5,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1701.7317840789087,0.037744932334071536,0.04486151330184559,37933.0,9,5,9,9_1,9_2,9_0_0
2626,,28,3.0,6.0,0.0,0.0,1051.5142108441332,0.0,0.0,10801.174007939999,42.0,2.0,13346,201702626,1,2.0,1,2,1.3,1298.5738937,0,0,0.0,19700.0,3,42.0,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1051.5142108441332,0.09735184435239722,0.053376355880412854,15153.846153846152,3,2,3_0,3_0_0,3_3_0,3_0_0_0
2627,2.0,83,2.0,3.0,0.0,0.0,192.21438135352983,0.0,349.85355006303155,37504.4432423145,50.0,2.0,13347,201702627,1,3.0,0,2,1.5,3885.3136442,0,0,0.0,28900.0,5,60.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,542.0679314165614,0.01445343230172183,0.018756675827562675,19266.666666666668,5,3,5,5_0,5_4,5_0_1
2628,2.0,45,1.0,9.0,0.0,148.4620367922833,1481.0059307663848,49.02595684106632,0.0,65463.63170476001,33.0,1.0,13352,201702628,2,5.0,1,3,1.8,1670.982818,0,0,0.0,70830.0,2,110.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1678.4939243997344,0.025640097878616278,0.02369749999152526,39350.0,9,5,9,9_1,9_1,9_0_0
2629,,33,1.0,1.0,0.0,0.0,751.0815791743809,0.0,0.0,25469.920000000002,12.0,1.0,13353,201702629,1,4.0,0,1,1.0,3653.1124202,0,0,0.0,34249.0,3,80.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,751.0815791743809,0.029488964989853945,0.02193002946580574,34249.0,9,5,9,9_1,9_0,9_1_0
2630,,36,5.0,1.0,0.0,0.0,317.35841373565387,0.0,1176.6229641855916,12048.6,71.0,2.0,13354,201702630,1,2.0,1,2,1.5,536.3271829,0,0,0.0,17258.0,3,40.0,8,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1493.9813779212454,0.12399626329376404,0.08656746887943247,11505.333333333334,2,1,2_0,2_0_0,2_0_0,2_1_0_0
2631,,39,4.0,3.0,0.0,0.0,31.73584137356539,0.0,112.0593299224373,15438.080000000002,50.0,2.0,13355,201702631,1,4.0,1,2,1.3,953.59194052,0,0,0.0,12952.0,3,65.0,9,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,143.79517129600268,0.009314317019733197,0.011102159612106446,9963.076923076922,1,1,1_0,1_0_0,1_3_0,1_0_1_0
2632,,42,4.0,4.0,0.0,0.0,1405.331417912449,0.0,478.4028190201196,25288.67767004,30.0,2.0,13357,201702632,0,5.0,3,4,2.3,1070.6218874,0,0,0.0,32037.0,3,100.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1883.7342369325686,0.07448923433289144,0.058798708896980634,13929.13043478261,2,1,2_0,2_0_0,2_3_0,2_0_1_0
2633,2.0,42,3.0,1.0,3390.0382480038843,371.1550919807082,1026.1255377452808,0.0,0.0,43278.75999999999,50.0,1.0,13358,201702633,2,6.0,2,4,2.3,106.67846464,0,0,0.0,47788.0,2,200.0,3,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,4787.318877729873,0.11061589744553389,0.10017826395182625,20777.391304347828,5,3,5,5_1,5_1,5_1_0
2634,,23,3.0,4.0,0.0,0.0,260.2338992632362,0.0,1035.1480601585145,18663.130875302002,71.0,2.0,13359,201702634,2,4.0,3,5,2.6,1274.3063563,0,0,0.0,46183.0,3,70.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1295.3819594217507,0.06940860930981331,0.028048891570962273,17762.69230769231,4,2,4_0,4_0_0,4_3_0,4_0_1_0
2635,,36,3.0,7.0,0.0,0.0,3655.968926234733,0.0,0.0,11196.92,50.0,2.0,1336,201702635,1,1.0,0,1,1.0,3455.6621476,0,0,0.0,13056.0,3,23.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,3655.968926234733,0.32651558877215636,0.28002212976675345,13056.0,2,1,2_0,2_0_0,2_2_0,2_0_0_0
2636,2.0,54,1.0,4.0,542.4061196806215,0.0,1167.9412106502043,0.0,1258.7339829930581,63237.45950507001,31.0,1.0,13360,201702636,2,6.0,2,4,2.5,1919.5833099,0,0,0.0,100846.0,1,180.0,3,1,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,2969.081313323884,0.046951306022751285,0.029441736046287248,40338.4,9,5,9,9_1,9_3,9_0_1
2637,,69,4.0,99.0,0.0,0.0,444.30177922991544,0.0,0.0,13165.76,50.0,8.0,13361,201702637,0,2.0,0,1,1.0,2171.733484,0,0,0.0,11040.0,3,45.0,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,444.30177922991544,0.033746762756568204,0.040244726379521326,11040.0,1,1,1_0,1_0_0,1_1_0,1_0_0_0
2638,2.0,47,2.0,1.0,389.8543985204467,1469.7741642436047,1354.0625652721233,142.87564565110756,0.0,38188.117038050004,71.0,1.0,13362,201702638,2,6.0,1,4,2.5,3737.1651134,0,0,0.0,31890.0,1,150.0,4,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3356.566773687282,0.0878955820299507,0.10525452410433622,12756.0,2,1,2_0,2_1_0,2_0_0,2_1_0_0
2639,2.0,89,3.0,1.0,0.0,0.0,1078.0941201408646,0.0,1962.2624102181176,12850.90584675,33.0,1.0,13366,201702639,0,8.0,0,1,1.0,2473.5450094,0,0,0.0,30560.0,1,150.0,2,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,3040.356530358982,0.2365869431008157,0.09948810635991434,30560.0,8,4,8,8_1,8_1,8_1_0
2640,2.0,78,3.0,3.0,0.0,0.0,847.9730796170553,0.0,1543.4141304768739,24261.599999989994,70.0,2.0,13367,201702640,0,3.0,0,2,1.5,2394.1281894,0,0,0.0,32814.0,1,52.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,2391.3872100939293,0.09856675611233041,0.07287704059529254,21876.0,6,3,6,6_0,6_3,6_0_1
2641,,35,3.0,3.0,0.0,0.0,1342.4260901018158,0.0,0.0,15870.06378614,50.0,2.0,13368,201702641,1,2.0,0,1,1.0,2660.7255251,0,0,0.0,22363.0,3,42.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,1342.4260901018158,0.08458857558431578,0.06002889102990725,22363.0,6,3,6,6_0,6_4,6_0_1
2642,2.0,46,3.0,1.0,870.1098169876636,0.0,761.6601929655693,70.0370812015233,0.0,19852.220513464,44.0,1.0,13369,201702642,2,4.0,1,2,1.5,2565.2020888,0,0,0.0,23253.0,1,85.0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1701.8070911547563,0.08572376525842898,0.07318656049347423,15502.0,3,2,3_0,3_1_0,3_0_0,3_1_0_0
2643,,59,9.0,3.0,0.0,0.0,204.16724616993733,0.0,0.0,10099.1108753,71.0,2.0,13372,201702643,0,3.0,0,1,1.0,4494.9415035,0,0,0.0,13947.0,3,59.0,4,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,204.16724616993733,0.020216358518182168,0.014638793014263808,13947.0,2,1,2_0,2_0_0,2_1_0,2_0_1_0
2644,,44,2.0,6.0,0.0,0.0,812.5800310483211,0.0,1478.994477784234,60077.345846749995,41.0,2.0,13373,201702644,2,6.0,2,4,2.5,3487.1098789,0,0,0.0,33655.0,3,110.0,9,0,1,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,2291.5745088325552,0.03814373748597488,0.06809016517107577,13462.0,2,1,2_0,2_0_0,2_2_0,2_0_0_0
2645,2.0,79,2.0,5.0,0.0,0.0,1368.872624579787,89.64746393794984,0.0,21714.244493579998,50.0,1.0,13375,201702645,0,7.0,0,1,1.0,1341.0650612,0,0,0.0,20183.0,1,140.0,9,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1458.520088517737,0.06716881579504001,0.07226478167357364,20183.0,5,3,5,5_1,5_1,5_0_0
2646,2.0,52,2.0,7.0,0.0,0.0,1532.8411383432083,0.0,0.0,33263.28,12.0,1.0,13376,201702646,2,4.0,0,2,1.5,1486.6900388,0,0,0.0,54007.0,2,95.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1532.8411383432083,0.04608208025014997,0.028382267823489703,36004.666666666664,9,5,9,9_1,9_0,9_0_0
2647,2.0,55,2.0,7.0,0.0,0.0,905.5293405257324,71.43782282555378,0.0,22303.34,44.0,1.0,13377,201702647,2,5.0,0,2,1.5,1708.6179595,0,0,0.0,61643.0,1,100.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,976.9671633512862,0.04380362597491166,0.015848793266896262,41095.333333333336,10,5,10,10_1,10_0,10_0_0
2648,,68,3.0,3.0,0.0,0.0,178.19737522989496,0.0,324.3408942509285,13017.96,70.0,2.0,13378,201702648,0,3.0,0,2,1.5,2023.751828,0,0,0.0,24970.0,3,61.0,3,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,502.5382694808235,0.038603457798366526,0.02012568159714952,16646.666666666668,4,2,4_0,4_0_0,4_2_0,4_0_1_0
2649,,35,4.0,99.0,0.0,0.0,346.30785443469415,0.0,1713.9950681718653,9207.78,50.0,2.0,13380,201702649,0,4.0,2,3,1.6,578.0952694,0,0,0.0,14351.0,3,60.0,4,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2060.3029226065596,0.22375674946692464,0.14356511202052538,8969.375,1,1,1_0,1_0_0,1_1_0,1_0_0_0
2650,2.0,44,2.0,9.0,0.0,0.0,5381.53407604711,0.0,167.86468455967574,89170.27873897,50.0,1.0,13381,201702650,2,6.0,3,5,2.8,3304.0903925,0,0,0.0,83787.0,2,220.0,8,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5549.398760606786,0.06223372674264769,0.06623221693826949,29923.928571428572,8,4,8,8_1,8_0,8_0_0
2651,,40,4.0,8.0,0.0,0.0,482.3847888781939,0.0,1270.4726529956329,31772.920947979997,71.0,1.0,13382,201702651,2,5.0,4,5,2.6,617.38983347,0,0,0.0,39854.0,3,120.0,4,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1752.8574418738267,0.055168281340695145,0.04398197023821515,15328.461538461537,3,2,3_0,3_1_0,3_0_0,3_0_0_0
2652,2.0,80,2.0,4.0,0.0,0.0,482.3847888781939,0.0,1168.2185144414088,37294.04,42.0,1.0,13383,201702652,0,4.0,0,2,1.5,1256.0170459,0,0,0.0,54540.0,1,90.0,9,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1650.6033033196027,0.04425917125952572,0.030264086969556337,36360.0,9,5,9,9_1,9_1,9_0_1
2653,,40,3.0,5.0,0.0,0.0,1650.2637514254002,0.0,0.0,14787.36,71.0,1.0,13384,201702653,1,6.0,1,2,1.3,892.02141049,0,0,0.0,14617.0,3,130.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1650.2637514254002,0.11159961963632455,0.11290030453755218,11243.846153846154,2,1,2_0,2_1_0,2_0_0,2_0_0_0
2654,,25,2.0,8.0,0.0,0.0,589.2287881691974,0.0,0.0,24640.18,71.0,2.0,13385,201702654,1,2.0,0,1,1.0,4539.1871984,0,0,0.0,21833.0,3,48.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,589.2287881691974,0.023913331321816538,0.026987990114468806,21833.0,6,3,6,6_0,6_2,6_0_0
2655,2.0,77,3.0,1.0,0.0,0.0,439.0124723343212,2101.1124360456993,0.0,16113.8,70.0,1.0,13386,201702655,0,4.0,0,1,1.0,3324.2577243,0,0,0.0,22730.0,1,100.0,2,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2540.1249083800203,0.1576366163400328,0.11175208571843469,22730.0,6,3,6,6_1,6_1,6_1_0
2656,2.0,77,1.0,8.0,0.0,371.1550919807082,1544.4776135135155,0.0,0.0,35704.92,12.0,1.0,13387,201702656,0,6.0,0,2,1.5,2266.9873442,0,0,0.0,57313.0,1,175.0,5,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1915.6327054942237,0.05365178539804105,0.03342405223063221,38208.666666666664,9,5,9,9_1,9_2,9_0_0
2657,,35,3.0,9.0,0.0,0.0,223.20875099407655,70.0370812015233,0.0,80698.54,30.0,1.0,13388,201702657,2,5.0,4,6,2.7,1815.2531991,0,0,0.0,47416.0,3,190.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,293.24583219559986,0.0036338430930175428,0.006184533326210559,17561.48148148148,4,2,4_0,4_1_0,4_1_0,4_0_0_0
2658,1.0,28,3.0,99.0,0.0,0.0,105.78613791188462,0.0,0.0,11579.116658453999,42.0,2.0,13389,201702658,1,3.0,0,1,1.0,3502.4289627,0,0,0.0,23678.0,2,68.0,9,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,1,105.78613791188462,0.009135941974869851,0.004467697352474222,23678.0,6,3,6,6_0,6_2,6_0_0
2659,,38,2.0,5.0,0.0,0.0,0.0,0.0,0.0,22496.00417758,50.0,2.0,13391,201702659,2,3.0,1,3,1.8,2871.6878318,0,0,0.0,26250.0,5,53.0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,14583.333333333332,3,2,3_0,3_0_0,3_3_0,3_0_0_0
2660,2.0,68,3.0,5.0,48.59054822138901,54.930953613144816,3808.3009648278467,84.04449744182797,0.0,14725.4,50.0,1.0,13393,201702660,0,5.0,0,2,1.5,1291.2177157,0,0,0.0,28101.0,1,80.0,5,1,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,3995.8669641042084,0.2713588061515618,0.14219661094282085,18734.0,4,2,4_0,4_1_0,4_2_0,4_0_0_0
2661,2.0,46,2.0,9.0,0.0,593.8481471691332,948.9016570696051,0.0,0.0,46869.87999999999,20.0,1.0,13394,201702661,2,7.0,1,3,1.8,1755.4184181,0,0,0.0,68040.0,1,145.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1542.7498042387383,0.03291559108405523,0.02267415938034595,37800.0,9,5,9,9_1,9_0,9_0_0
2662,2.0,43,3.0,1.0,0.0,0.0,1057.8613791188463,0.0,0.0,34090.68,20.0,2.0,13396,201702662,1,3.0,0,1,1.0,2841.3589038,0,0,0.0,34955.0,2,44.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,1057.8613791188463,0.03103080898118918,0.030263521073347056,34955.0,9,5,9,9_0,9_4,9_1_0
2663,,35,4.0,8.0,0.0,0.0,1878.7618093150709,0.0,0.0,9319.58,43.0,2.0,13397,201702663,2,3.0,4,6,2.7,1043.1120224,0,0,0.0,43594.0,3,63.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,1878.7618093150709,0.20159296978137115,0.04309679793813531,16145.925925925925,3,2,3_0,3_0_0,3_4_0,3_0_0_0
2664,2.0,86,3.0,2.0,0.0,0.0,380.83009648278465,0.0,280.1483248060932,20512.36,70.0,2.0,13398,201702664,0,3.0,0,1,1.0,4390.0491858,0,0,0.0,16597.0,1,54.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,660.9784212888778,0.03222342145364443,0.03982517450677097,16597.0,4,2,4_0,4_0_0,4_4_0,4_0_1_0
2665,,48,3.0,99.0,0.0,0.0,952.0752412069617,70.0370812015233,0.0,17020.40584675,50.0,1.0,1340,201702665,1,4.0,2,3,1.8,401.74155676,0,0,0.0,24150.0,3,90.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1022.1123224084849,0.06005217100059071,0.04232349161111739,13416.666666666666,2,1,2_0,2_1_0,2_0_0,2_0_0_0
2667,,33,2.0,9.0,0.0,0.0,694.9697633965905,0.0,1264.929487578621,22192.800000000003,20.0,2.0,13401,201702667,2,3.0,2,4,2.1,1049.9990366,0,0,0.0,29580.0,3,64.0,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1959.8992509752115,0.08831239190076112,0.06625758116887125,14085.714285714284,3,2,3_0,3_0_0,3_3_0,3_0_0_0
2668,,39,3.0,99.0,0.0,0.0,190.41504824139233,84.04449744182797,0.0,17943.66,50.0,8.0,13402,201702668,2,4.0,2,4,2.1,2265.3144056,0,0,0.0,40003.0,3,80.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,0,274.4595456832203,0.015295627853137003,0.006860974069025331,19049.04761904762,5,3,5,5_0,5_2,5_0_0
2669,,43,4.0,99.0,0.0,0.0,761.6601929655693,168.08899488365594,0.0,24824.000390449997,50.0,2.0,13404,201702669,1,3.0,2,3,2.0,2074.9320746,0,0,0.0,19682.0,3,56.0,3,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,929.7491878492252,0.03745364055855025,0.04723855237522737,9841.0,1,1,1_0,1_0_0,1_3_0,1_0_0_0
2670,2.0,73,1.0,6.0,0.0,0.0,211.57227582376925,0.0,0.0,65742.1516935,10.0,1.0,13405,201702670,1,6.0,0,2,1.5,2040.6313707,0,0,0.0,105640.0,1,160.0,8,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,211.57227582376925,0.003218213434968659,0.0020027667154843736,70426.66666666667,10,5,10,10_1,10_3,10_0_0
