,aba,agepr,ancons,coml13,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_energies,depenses_gaz_liquefie,depenses_gaz_ville,dip14pr,gchauf_2,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,htl,iaatcd,iaatr,idlog,isolation_fenetres,isolation_murs,isolation_toit,kusa_5,majorite_double_vitrage,mtypmena,nactifs,nbphab,npers,ocde10,plus_14,plus_18,pondmen,poste_04_5_1_1_1,revtot,soc,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,froid,froid_installation,froid_cout,froid_isolation,froid_impaye,aides_logement,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
32677,2,54.0,2,0.0,0.0,0.0,859.1639209301194,1840.0,0.0,1795.9943965009913,71,2,2,2,2,2,1,2,2,1,,2,132702,1,2,3,0,2,43,3.0,4.0,6.0,3.3,5,4,1184.78809738636,640.0,54910.169376773505,0,1,80.0,7,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.03350927562023334,16639.44526568894,4,2,4_0,4_1_0,4_2_0,4_0_1_0
32678,2,52.0,8,0.0,600.9899102454461,0.0,402.73308793599347,1100.0,0.0,0.0,41,0,0,0,0,0,0,0,0,8,2003.0,6,132703,2,1,0,1,1,12,1.0,3.0,1.0,1.0,1,1,895.01363455231,300.0,34179.55385563119,0,1,72.0,1,1,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.03218298298000667,34179.55385563119,9,5,9,9_0,9_4,9_0_0
32679,2,35.0,9,0.0,0.0,141.659050738621,2557.3551083935586,2090.0,93.24050006653546,0.0,20,0,0,0,0,0,0,0,0,1,2008.0,6,132704,2,1,1,0,1,43,2.0,6.0,4.0,2.1,2,2,1499.35712153097,1905.0,77422.63829058214,1,2,129.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.026994688454762102,36867.9229955153,9,5,9,9_1,9_0,9_0_0
32680,1,33.0,2,0.0,0.0,0.0,335.61090661332787,750.0,0.0,748.3309985420798,71,0,0,0,0,0,0,0,0,2,,2,132705,2,1,0,0,1,22,2.0,4.0,2.0,1.5,2,2,1587.0303625991,250.0,8531.335738556783,2,3,65.0,9,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.08791120440969481,5687.557159037856,1,1,1_1,1_0_1,1_3_1,1_0_1_1
32681,2,54.0,7,0.0,0.0,0.0,1342.4436264533115,2500.0,0.0,2244.992995626239,41,0,0,0,0,0,0,0,0,1,,5,132706,2,1,1,0,1,43,3.0,6.0,4.0,2.5,4,4,855.799761740759,1000.0,155327.6262591664,0,1,165.0,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.016095011944808283,62131.050503666556,10,5,10,10_1,10_4,10_0_0
32682,2,47.0,1,0.0,0.0,0.0,2147.909802325298,1690.0,98.72523536456696,0.0,31,0,0,0,0,0,0,0,0,1,,1,132707,2,1,1,0,1,43,2.0,11.0,4.0,2.5,4,2,733.271529572386,1600.0,42842.90949137523,1,2,400.0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03944643396219896,17137.163796550092,4,2,4_0,4_1_0,4_0_0,4_1_0_0
32683,2,75.0,6,,0.0,0.0,,1030.0,77.2250729962835,,71,0,0,0,0,0,0,0,0,1,,4,132708,2,2,0,0,2,42,1.0,3.0,2.0,1.5,2,2,113.50222619189918,960.0,29658.765195495424,0,1,120.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.034728350732431586,19772.510130330284,5,3,5,5_1,5_3,5_0_0
32684,0,56.0,9,0.0,0.0,0.0,0.0,872.0,0.0,0.0,71,0,0,0,0,0,0,0,0,1,2011.0,6,132709,2,1,1,0,1,12,1.0,1.0,1.0,1.0,1,1,1253.78104131861,0.0,42713.287578034724,5,0,35.0,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.020415192775946035,42713.287578034724,9,5,9,9_1,9_0,9_0_0
32685,2,80.0,1,0.0,0.0,0.0,973.2716291786509,2695.0,0.0,2948.4241342557943,41,0,0,0,0,0,0,0,0,1,,1,132710,2,1,2,0,2,11,0.0,8.0,1.0,1.0,1,1,774.229969978989,725.0,54150.20835289042,0,1,145.0,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.04976896824545915,54150.20835289042,10,5,10,10_1,10_4,10_1_0
32686,2,31.0,2,0.0,0.0,0.0,0.0,832.0,0.0,0.0,31,0,0,0,0,0,0,0,0,2,,2,132711,2,1,0,0,2,43,2.0,3.0,3.0,1.8,2,2,2241.51332640195,0.0,46155.271148196065,3,4,60.0,9,0,0,0,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.01802611011272367,25641.81730455337,7,4,7,7_0,7_3,7_0_1
32687,2,54.0,2,0.0,0.0,0.0,389.3086516714603,470.0,0.0,269.3991594751487,60,0,0,0,0,0,0,0,0,2,,2,132712,2,1,0,1,1,12,1.0,3.0,1.0,1.0,1,1,271.303365260063,290.0,19347.22988268983,2,3,58.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.024292883417926094,19347.22988268983,5,3,5,5_0,5_4,5_0_1
32688,1,76.0,2,0.0,0.0,0.0,671.2218132266557,620.0,0.0,179.59943965009913,71,0,0,0,0,0,0,0,0,2,,2,132713,2,1,0,1,2,21,1.0,5.0,3.0,2.0,3,3,158.252962759247,500.0,34808.75524461561,2,3,75.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.017811610775593723,17404.377622307806,4,2,4_1,4_0_1,4_4_1,4_0_1_1
32689,2,60.0,1,0.0,0.0,0.0,695.3857985028153,518.0,0.0,0.0,31,2,2,2,2,1,2,2,2,2,,1,132714,1,3,0,0,2,12,1.0,2.0,1.0,1.0,1,1,1181.72626311842,518.0,32286.710232822363,2,3,30.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0.016043752871217152,32286.710232822363,8,4,8,8_0,8_4,8_1_0
32690,2,80.0,6,0.0,0.0,0.0,720.8922274054282,1377.0,0.0,1257.1960775506939,71,0,0,0,0,0,0,0,0,1,,4,132715,2,1,2,0,1,41,0.0,4.0,2.0,1.5,2,2,1444.69913314237,537.0,14106.078343295667,0,1,87.0,2,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.09761749272110488,9404.052228863779,1,1,1_0,1_1_0,1_2_0,1_0_0_0
32691,2,52.0,1,0.0,0.0,0.0,1624.356788008507,2385.0,0.0,1758.5778465738874,10,2,2,2,2,1,2,2,2,1,,1,132716,1,2,1,0,1,43,2.0,5.0,4.0,2.5,4,3,853.67966471405,1210.0,86683.70755365634,1,2,95.0,1,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.02751382084717257,34673.48302146253,9,5,9,9_1,9_4,9_1_0
32692,2,87.0,2,0.0,0.0,0.0,553.0867740987643,1002.0,0.0,883.030578279654,71,0,0,0,0,0,0,0,0,2,,2,132717,2,1,0,1,1,11,0.0,2.0,1.0,1.0,1,1,1105.15708691795,412.0,17890.737952068608,0,1,52.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.05600663330291215,17890.737952068608,4,2,4_0,4_0_0,4_4_0,4_0_1_0
32693,2,51.0,5,0.0,2253.712163420423,0.0,1342.4436264533115,4080.0,87.75576476850397,0.0,50,0,0,0,0,0,0,0,0,1,,3,132718,1,2,2,0,2,42,1.0,4.0,2.0,1.5,2,2,2054.03323251137,1000.0,47646.218820002076,1,2,140.0,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.08563113928123924,31764.145880001382,8,4,8,8_1,8_0,8_0_0
32694,2,88.0,2,0.0,0.0,0.0,2013.6654396799672,1605.0,0.0,157.14950969383673,71,0,0,0,0,0,0,0,0,2,,2,132719,2,2,0,0,1,11,0.0,3.0,1.0,1.0,1,1,1823.84596229677,1500.0,19840.10006798445,0,1,75.0,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0808967693963376,19840.10006798445,5,3,5,5_0,5_3,5_0_1
32695,2,46.0,1,0.0,576.9503138356283,0.0,536.9774505813245,1268.0,109.69470596062996,0.0,50,0,0,0,0,0,0,0,0,1,,1,132720,2,1,2,0,2,22,1.0,6.0,2.0,1.5,2,2,789.07603896068,400.0,15772.973335289444,0,1,130.0,7,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.08039067670031862,10515.315556859628,2,1,2_0,2_1_0,2_0_0,2_1_0_0
32696,2,35.0,9,0.0,0.0,0.0,2684.887252906623,2000.0,0.0,0.0,12,2,2,1,1,1,2,2,2,1,2011.0,6,132721,2,1,1,0,1,43,2.0,6.0,3.0,1.8,2,2,2397.95453152069,2000.0,65211.80925685604,1,2,170.0,9,0,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0.030669291694122566,36228.782920475576,9,5,9,9_1,9_3,9_0_0
32697,1,42.0,1,0.0,1051.732342929531,0.0,671.2218132266557,2284.0,421.22767088881903,0.0,50,0,0,0,0,0,0,0,0,2,,1,132722,2,3,0,2,1,42,1.0,4.0,6.0,2.6999999999999997,2,2,577.84624389706,500.0,11770.560009319095,2,3,55.0,1,1,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.19404344382864458,4359.466670118184,1,1,1_1,1_0_1,1_4_1,1_1_0_1
32698,2,60.0,2,0.0,0.0,0.0,1436.4146803050432,1881.0,0.0,1213.7928796352533,50,0,0,0,0,0,0,0,0,1,,2,132723,2,1,2,0,1,43,2.0,4.0,2.0,1.5,2,2,861.260317493722,1070.0,47144.24843736838,0,1,112.0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.03989882249366915,31429.498958245586,8,4,8,8_1,8_1,8_0_1
32699,2,53.0,1,0.0,2452.0388338014204,0.0,3356.1090661332787,5834.0,76.78629417244098,0.0,12,0,0,0,0,0,0,0,0,1,,1,132724,2,1,1,0,2,43,2.0,7.0,4.0,2.5,4,4,480.04053833111,2500.0,176316.88424227855,0,1,200.0,1,1,0,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03308815276013754,70526.75369691142,10,5,10,10_1,10_4,10_1_0
32700,2,61.0,5,0.0,0.0,0.0,805.4661758719869,1686.0,0.0,1625.3749288333972,50,0,0,0,0,0,0,0,0,2,,3,132725,2,2,0,1,1,42,1.0,4.0,4.0,2.3,3,2,652.256909946789,600.0,72899.90904935522,0,1,93.0,1,0,1,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.023127600870647618,31695.612630154446,8,4,8,8_0,8_4,8_0_0
32701,2,64.0,2,,0.0,0.0,,720.0,131.63364715275594,,71,0,0,0,0,0,0,0,0,1,,2,132726,1,2,0,0,2,11,0.0,5.0,1.0,1.0,1,1,123.15086385507271,600.0,3676.741153946433,0,1,80.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.1958255884364303,3676.741153946433,1,1,1_0,1_1_0,1_2_0,1_0_1_0
32702,2,37.0,9,0.0,0.0,0.0,1852.57220450557,1380.0,0.0,0.0,43,0,0,0,0,0,0,0,0,1,2007.0,6,132727,2,1,1,0,1,43,2.0,5.0,5.0,2.4,2,2,1613.75533860164,1380.0,55069.65466644359,1,2,140.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.025059172939410058,22945.689444351498,6,3,6,6_1,6_1,6_0_0
32703,2,75.0,1,0.0,0.0,0.0,1079.3246756684625,2182.0,0.0,2062.400231981972,70,0,0,0,0,0,0,0,0,1,,1,132728,2,1,2,0,1,41,0.0,4.0,2.0,1.5,2,2,1583.44976747591,804.0,50428.417652600314,0,1,80.0,2,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.04326925375750881,33618.945101733545,9,5,9,9_1,9_3,9_1_0
32704,2,34.0,9,0.0,0.0,0.0,1073.954901162649,800.0,0.0,0.0,41,0,0,0,0,0,0,0,0,1,2005.0,6,132729,2,1,1,0,1,12,1.0,2.0,1.0,1.0,1,1,1696.23508460213,800.0,33354.9734044864,3,4,27.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.02398442925732917,33354.9734044864,8,4,8,8_1,8_1,8_0_0
32705,1,54.0,5,,0.0,0.0,,200.0,109.69470596062996,,71,0,0,0,0,0,0,0,0,2,,3,132730,1,1,0,0,2,12,1.0,1.0,1.0,1.0,1,1,128.9219421314448,100.0,6332.0,2,3,30.0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.03158559696778269,6332.0,1,1,1_1,1_0_1,1_2_1,1_0_0_1
32706,2,56.0,2,0.0,0.0,0.0,2147.909802325298,1600.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,2,132731,1,1,0,0,1,42,1.0,3.0,2.0,1.5,2,2,442.248104238247,1600.0,30824.31285183086,2,3,50.0,3,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0519070776270351,20549.54190122057,5,3,5,5_0,5_3,5_0_1
32707,2,51.0,7,,0.0,0.0,,564.0,92.14355300692917,,50,0,0,0,0,0,0,0,0,1,,5,132732,2,1,0,0,2,12,1.0,5.0,1.0,1.0,1,1,84.5019418281039,480.0,37145.0979509909,1,2,102.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.015183699360387727,37145.0979509909,9,5,9,9_1,9_2,9_0_0
32708,2,29.0,1,0.0,0.0,0.0,322.1864703487948,360.0,0.0,179.59943965009913,71,0,0,0,0,0,0,0,0,2,,1,132733,2,1,0,1,2,22,2.0,3.0,2.0,1.5,2,2,620.085066713525,240.0,42618.33766691422,2,3,50.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.008447068086362218,28412.225111276148,8,4,8,8_0,8_4,8_1_0
32709,2,48.0,6,0.0,0.0,0.0,2416.3985276159606,1800.0,0.0,0.0,50,2,2,1,1,2,2,2,2,1,,4,132734,1,1,3,0,1,43,3.0,7.0,3.0,2.0,3,3,1273.82033112339,1800.0,55953.12481909305,0,1,130.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0.032169785080274564,27976.562409546525,7,4,7,7_1,7_0,7_0_0
32710,2,45.0,5,0.0,0.0,0.0,402.73308793599347,2000.0,0.0,2544.3253950430712,42,2,2,2,2,1,2,2,2,1,,3,132735,1,3,2,0,2,43,2.0,6.0,2.0,1.5,2,2,1288.7530409308,300.0,71532.98582293431,2,3,143.0,7,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.027959129302257878,47688.65721528954,10,5,10,10_1,10_2,10_0_0
32711,2,41.0,9,0.0,0.0,566.636202954484,518.1832398109782,1986.0,1316.3364715275595,0.0,42,0,0,0,0,0,0,0,0,1,2007.0,6,132736,2,1,4,0,1,43,2.0,7.0,5.0,2.5999999999999996,3,2,1251.48129157261,386.0,71883.71078474645,1,2,145.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.027627956018394982,27647.58107105633,7,4,7,7_1,7_0,7_0_0
32712,2,66.0,1,0.0,0.0,0.0,569.196097616204,1588.0,0.0,1742.1145646059617,41,0,0,0,0,0,0,0,0,1,,1,132737,2,1,2,0,1,11,0.0,7.0,1.0,1.0,1,1,313.72144123124,424.0,42153.32288082842,0,1,115.0,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03767200048474072,42153.32288082842,9,5,9,9_1,9_3,9_1_0
32713,2,75.0,7,0.0,0.0,0.0,0.0,1941.0,0.0,1646.3281967925755,50,0,0,0,0,0,0,0,0,1,,5,132738,2,1,2,0,1,41,0.0,5.0,2.0,1.5,2,2,1616.13982525269,0.0,46580.62940418822,0,1,100.0,5,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.04166968168587001,31053.752936125482,8,4,8,8_1,8_1,8_0_0
32714,2,60.0,1,0.0,0.0,0.0,805.4661758719869,600.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,,1,132739,2,1,0,0,1,12,1.0,4.0,1.0,1.0,1,1,640.27965243132,600.0,5428.578719626103,0,1,98.0,1,0,0,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.11052616734299202,5428.578719626103,1,1,1_0,1_0_0,1_4_0,1_1_0_0
32715,2,32.0,1,0.0,0.0,0.0,0.0,2314.0,0.0,0.0,12,0,0,0,0,0,0,0,0,1,,1,132740,1,3,3,0,1,42,1.0,6.0,4.0,2.1,2,2,1465.85936538509,0.0,84329.33200396199,2,3,135.0,2,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.027440037114147695,40156.82476379142,9,5,9,9_1,9_2,9_1_0
32716,0,45.0,1,0.0,0.0,0.0,0.0,327.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,1,132741,2,1,0,1,1,12,1.0,1.0,1.0,1.0,1,1,1321.85977475221,0.0,18365.853386233608,5,0,12.0,1,0,0,0,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.017804781140478208,18365.853386233608,4,2,4_0,4_0_0,4_4_0,4_1_0_0
32717,1,27.0,6,0.0,0.0,991.613355170347,1919.6943858282355,2295.0,180.99626483503943,0.0,50,2,2,2,2,1,2,1,2,1,,4,132742,1,2,2,0,1,32,1.0,4.0,4.0,2.1,2,2,387.841831792822,1430.0,11654.976571522788,1,2,90.0,9,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0.19691159273605863,5549.9888435822795,1,1,1_1,1_1_1,1_2_1,1_0_0_1
32718,2,44.0,1,0.0,0.0,453.30896236358717,2013.6654396799672,2120.0,329.0841178818899,0.0,31,0,0,0,0,0,0,0,0,1,,1,132743,2,2,1,0,1,43,2.0,6.0,4.0,2.1,2,2,1069.23151292539,1500.0,67960.3190536703,0,1,105.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.031194674032147676,32362.056692223952,8,4,8,8_1,8_0,8_1_0
32719,2,40.0,2,0.0,0.0,0.0,671.2218132266557,840.0,0.0,508.8650790086142,41,0,0,0,0,0,0,0,0,2,,2,132744,2,2,0,1,1,43,2.0,4.0,5.0,2.4,2,2,185.196202370839,500.0,33103.063127137764,2,3,90.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.02537529523397402,13792.942969640735,3,2,3_0,3_0_0,3_4_0,3_0_1_0
32720,2,37.0,2,0.0,1352.227298052254,0.0,1610.9323517439739,3030.0,32.908411788188985,0.0,31,0,0,0,0,0,0,0,0,1,,2,132745,2,1,1,0,1,43,2.0,6.0,3.0,1.8,2,2,970.854263400688,1200.0,94056.599757079,1,2,170.0,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0322146453074597,52253.66653171056,10,5,10,10_1,10_0,10_0_1
32721,2,43.0,9,0.0,0.0,0.0,1342.4436264533115,1500.0,0.0,748.3309985420798,12,0,0,0,0,0,0,0,0,1,2007.0,6,132746,2,2,3,0,1,43,2.0,6.0,4.0,2.3,3,2,618.355428598578,1000.0,79407.35716426678,1,2,120.0,1,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01888993732529104,34524.9378975073,9,5,9,9_1,9_2,9_0_0
32722,2,83.0,1,0.0,0.0,0.0,469.855269258659,1250.0,0.0,1346.9957973757435,71,0,0,0,0,0,0,0,0,1,,1,132747,2,2,2,0,2,11,0.0,3.0,1.0,1.0,1,1,1448.56001936274,350.0,22823.405604574953,0,1,80.0,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05476833833025504,22823.405604574953,6,3,6,6_1,6_2,6_1_0
32723,2,37.0,2,3500.0,0.0,0.0,1736.7949547788626,3500.0,0.0,3302.0010400421397,71,2,2,2,2,1,1,2,2,1,,2,132748,2,3,4,0,1,43,2.0,7.0,4.0,2.1,2,2,340.629394918312,0.0,36918.600544932626,2,3,140.0,5,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.09480316015067378,17580.28597377744,4,2,4_0,4_1_0,4_3_0,4_0_1_0
32724,2,55.0,7,0.0,0.0,0.0,2010.9805524270607,1558.0,65.81682357637797,0.0,60,0,0,0,0,0,0,0,0,1,,5,132749,2,2,1,0,1,43,3.0,4.0,3.0,2.0,3,3,1552.45974126937,1498.0,45403.27491394266,1,2,70.0,5,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.03431470533685141,22701.63745697133,6,3,6,6_1,6_1,6_0_0
32725,2,61.0,5,0.0,0.0,453.30896236358717,1342.4436264533115,1400.0,87.75576476850397,0.0,50,0,0,0,0,0,0,0,0,1,,3,132750,2,1,2,0,1,11,0.0,6.0,1.0,1.0,1,1,1286.96819645139,1000.0,69774.35777829784,0,1,150.0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.020064677692174286,69774.35777829784,10,5,10,10_1,10_0,10_0_0
32726,2,65.0,1,1270.0,0.0,0.0,630.2084550197587,1270.0,0.0,1198.154663101005,10,0,0,0,0,0,0,0,0,2,,1,132751,2,2,0,0,2,11,0.0,3.0,1.0,1.0,1,1,505.901194651471,0.0,36756.37708853181,0,1,56.0,1,0,1,1,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.03455182748128479,36756.37708853181,9,5,9,9_0,9_4,9_1_0
32727,2,50.0,6,,0.0,0.0,,952.0,96.53134124535435,,20,0,0,0,0,0,0,0,0,1,,4,132752,2,1,0,0,1,12,1.0,4.0,1.0,1.0,1,1,130.5947344965228,864.0,53601.0,2,3,80.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.017760862670472565,53601.0,10,5,10,10_1,10_2,10_0_0
32728,2,51.0,2,,0.0,0.0,,3189.0,207.3229942655906,,10,0,0,0,0,0,0,0,0,1,,2,132753,2,3,0,0,2,43,2.0,9.0,2.0,1.5,2,2,92.90359818548373,3000.0,104083.99512755805,0,1,200.0,0,0,0,0,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.03063871631840981,69389.3300850387,10,5,10,10_1,10_3,10_0_1
32729,2,62.0,7,,0.0,0.0,,516.0,72.39850593401577,,71,0,0,0,0,0,0,0,0,1,,5,132754,2,1,0,0,2,12,1.0,2.0,1.0,1.0,1,1,150.14661326352274,450.0,24162.278035865373,0,1,59.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.021355602283612222,24162.278035865373,6,3,6,6_1,6_2,6_0_0
32730,2,33.0,5,0.0,0.0,424.977152215863,2658.0383803775567,2280.0,0.0,0.0,43,0,0,0,0,0,0,0,0,1,,3,132755,2,1,1,0,1,42,1.0,6.0,4.0,2.1,2,2,2476.78865771379,1980.0,53492.36859068473,1,2,200.0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.04262290229558172,25472.556471754633,7,4,7,7_1,7_1,7_0_0
32731,2,70.0,2,0.0,1126.8560817102116,0.0,1006.8327198399836,2274.0,26.32672943055119,0.0,60,0,0,0,0,0,0,0,0,1,,2,132756,2,2,2,0,1,41,0.0,3.0,2.0,1.5,2,2,267.890922207451,750.0,44881.664582620084,0,1,80.0,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.05066656999349754,29921.10972174672,8,4,8,8_1,8_0,8_0_1
32732,2,75.0,7,0.0,0.0,0.0,671.2218132266557,640.0,153.57258834488195,0.0,70,0,0,0,0,0,0,0,0,2,,5,132757,2,1,0,0,1,11,0.0,4.0,1.0,1.0,1,1,2175.09234240347,500.0,23679.748617819663,0,1,108.0,9,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.027027313943627864,23679.748617819663,6,3,6,6_0,6_2,6_0_0
32733,2,78.0,1,0.0,0.0,0.0,0.0,765.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,1,132758,2,1,0,0,1,11,0.0,4.0,1.0,1.0,1,1,697.72458254786,0.0,32613.581875761956,0,1,75.0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.023456485181976877,32613.581875761956,8,4,8,8_0,8_2,8_1_0
32734,2,32.0,2,0.0,0.0,0.0,0.0,1696.0,0.0,0.0,31,0,0,0,0,0,0,0,0,1,,2,132759,2,1,1,0,1,43,2.0,5.0,3.0,1.8,2,2,949.742276971533,0.0,60138.56290156412,0,1,167.0,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.028201538549832716,33410.31272309118,8,4,8,8_1,8_0,8_0_1
32735,1,71.0,1,0.0,0.0,0.0,1162.5561805085676,936.0,76.78629417244098,0.0,70,2,2,2,2,1,2,2,2,2,,1,132760,2,2,0,0,1,11,0.0,2.0,1.0,1.0,1,1,4282.6977070183,866.0,13154.206720247654,2,3,40.0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.07115594424704146,13154.206720247654,2,1,2_1,2_0_1,2_1_1,2_1_0_1
32736,2,53.0,2,,0.0,0.0,,1362.0,276.4306590207875,,71,0,0,0,0,0,0,0,0,1,,2,132761,1,1,0,0,1,32,1.0,4.0,5.0,2.5999999999999996,3,2,120.50088187147271,1110.0,19928.87589925484,0,1,100.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.06834304186975877,7664.95226894417,1,1,1_0,1_1_0,1_2_0,1_0_1_0
32737,1,32.0,2,0.0,0.0,0.0,536.9774505813245,700.0,0.0,448.99859912524784,41,1,2,2,1,1,1,2,2,2,,2,132762,1,3,0,1,1,42,1.0,3.0,2.0,1.5,2,2,913.517312342531,400.0,15469.864510148507,2,3,45.0,4,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0.045249265081849135,10313.243006765671,2,1,2_1,2_0_1,2_2_1,2_0_1_1
32738,2,39.0,1,0.0,0.0,212.4885761079315,1208.1992638079803,1250.0,219.38941192125992,0.0,50,0,0,0,0,0,0,0,0,1,,1,132763,2,1,2,0,1,42,1.0,6.0,6.0,2.8999999999999995,3,2,1734.44500624244,900.0,39981.735894413134,1,2,100.0,2,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03126427535065253,13786.805480832118,3,2,3_0,3_1_0,3_2_0,3_1_0_0
