"","X","aba","agepr","aise","ancons","depenses_combustibles_liquides","depenses_combustibles_solides","depenses_electricite","depenses_gaz_liquefie","depenses_gaz_ville","depenses_tot","dip14pr","htl","ident_men","identifiant_menage","nactifs","nbphab","nenfants","npers","ocde10","pondmen","poste_04_5_0_0","poste_04_5_5_1","poste_04_5_5_2","revtot","stalog","surfhab_d","zeat","fioul","gaz_ville","electricite","strate","rural","petite_ville","moyenne_ville","grande_ville","paris","bat_av_49","bat_49_74","bat_ap_74","log_indiv","log_colec","ouest_sud","est_nord","aides_logement","depenses_energies","part_energies_depenses_tot","part_energies_revtot","niveau_vie","niveau_vie_decile","niveau_vie_quintile","donation_class_1","donation_class_2","donation_class_3","donation_class_4","froid_cout","froid_impaye","froid_installation","froid_isolation","froid","gchauf_2","gchauf_6","gchauf_7","gchaufs_1","gchaufs_2","gchaufs_3","gchaufs_4","gchaufs_5","isolation_fenetres","isolation_murs","isolation_toit","majorite_double_vitrage"
"6936",6978,2,65,4,4,0,0,155.922703326158,0,283.798282469562,17177.4,71,1,357,201706978,1,4,0,1,1,2716.9615632,0,0,0,15460,1,80,9,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,439.720985795721,0.0255988092374702,0.0284424958470712,15460,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"6954",6996,NA,49,3,5,0,0,559.27393510853,0,247.772033166055,29244.20784975,50,2,3589,201706996,3,5,3,5,2.8,2225.354575,0,0,0,39706,3,100,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,807.045968274584,0.0275967799306105,0.0203255419401245,14180.7142857143,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"6970",7012,2,69,3,1,0,0,560.666530932989,0,2101.1124360457,17311.34784975,60,2,361,201707012,0,3,0,1,1,1326.2999778,0,0,0,15460,1,82,4,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,2661.77896697869,0.153759198306279,0.172171990102114,15460,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"7007",7050,NA,87,3,1,0,0,2094.56553065532,84.044497441828,0,6300.66,70,1,3666,201707050,0,3,0,1,1,3067.9530269,0,0,0,15059,3,60,3,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2178.61002809714,0.345774891534719,0.144671626807699,15059,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2
"7049",7092,NA,83,3,4,0,0,518.352075768235,0,812.43014193767,11906,71,1,3720,201707092,0,3,0,1,1,1758.8002984,0,0,0,14534,3,60,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1330.78221770591,0.111774081782791,0.0915633836318911,14534,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"7116",7161,NA,37,2,4,0,0,761.660192965569,0,2521.33492325484,25062.5,20,1,3806,201707161,1,4,2,3,1.6,1101.9552833,0,0,0,26426,3,103,9,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,3282.99511622041,0.130992323839218,0.124233524416121,16516.25,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
"7139",7184,NA,48,5,6,0,0,803.974648130323,0,1400.74162403047,13793.00784975,20,2,3830,201707184,1,2,0,2,1.5,2831.6168181,0,0,0,22692,3,45,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,2204.71627216079,0.159843037586668,0.0971583056654675,15128,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",1,0,0,0,1,2,2,1,1,1,2,2,2,2,1,1,1
"7164",7209,NA,33,4,3,0,0,264.465344779712,0,490.259568410663,17362.94584675,50,2,386,201707209,1,3,2,3,1.6,807.3096602,0,0,0,24565,3,78,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,754.724913190375,0.0434675613142942,0.0307235869403776,15353.125,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"7169",7214,2,59,3,4,0,0,370.251482691596,0,0,21698.0916935,71,2,3868,201707214,1,3,0,2,1.5,3809.2844786,0,0,0,22980,1,72,8,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,370.251482691596,0.0170637809039452,0.0161119009004176,15320,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"7187",7233,NA,40,3,1,1356.01529920155,0,761.660192965569,224.118659844875,0,33943.07601094,50,1,3893,201707233,2,4,1,3,1.8,908.01898544,0,0,0,29710,3,100,3,1,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,2341.794152012,0.0689918070848154,0.0788217486372264,16505.5555555556,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
"7247",7293,NA,55,5,2,0,0,698.188510218439,0,168.088994883656,28369.16,20,2,3962,201707293,1,3,1,2,1.3,865.22668378,0,0,0,20021,3,63,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,866.277505102094,0.0305358884472467,0.0432684433895457,15400.7692307692,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"7249",7295,NA,31,4,4,0,0,423.144551647538,0,840.44497441828,10088.1,50,2,3964,201707295,1,3,0,1,1,2174.5137986,0,0,0,16040,3,65,4,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1263.58952606582,0.125255452073812,0.0787774018744276,16040,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"7259",7305,2,74,4,2,0,0,549.030055762681,0,2078.70057006121,31453.82,71,1,3974,201707305,2,5,1,3,2,2341.7739336,0,0,0,28310,1,100,2,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,2627.73062582389,0.0835424958184377,0.0928198737486363,14155,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"7285",7331,NA,44,5,5,0,0,614.780944543138,0,1118.9760851657,30987.170875302,50,2,400,201707331,1,4,3,4,2.1,561.37567758,0,0,0,30412,3,98,7,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1733.75702970884,0.0559508009519744,0.0570089776965948,14481.9047619048,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"7302",7348,NA,36,3,99,0,0,690.514829015843,0,1256.82096522235,16447.6,50,8,4019,201707348,1,3,1,2,1.3,636.59628358,0,0,0,18818,3,65,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1947.33579423819,0.118396349269084,0.103482612086204,14475.3846153846,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"7308",7354,NA,41,3,5,0,0,1105.46514117919,0,0,14370.94,20,2,4024,201707354,1,3,1,2,1.3,1074.7029133,0,0,0,18638,3,55,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1105.46514117919,0.0769236487786599,0.0593124338007938,14336.9230769231,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"7342",7388,NA,67,4,1,0,0,1170.15930027266,0,1176.74123581208,11757.72104979,50,2,4065,201707388,1,2,0,1,1,2279.0832939,0,0,0,16085,3,30,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,2346.90053608474,0.199605053236627,0.145906157045989,16085,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2
"7380",7426,NA,53,5,5,0,0,400.944094267264,0,729.767012064589,28090.9,50,2,4114,201707426,1,4,1,2,1.5,817.77761325,0,0,0,21639,3,75,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1130.71110633185,0.0402518647082099,0.0522533900056312,14426,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,1,2,2,1,2,1,2,2,2,2,1,2,2
"7402",7448,2,70,3,8,0,668.079165565275,708.767124009627,0,0,23743.98,44,1,4138,201707448,0,3,0,2,1.5,1565.6048489,0,0,0,24279,1,97,5,0,0,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,1376.8462895749,0.0579871735730447,0.0567093492143376,16186,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"7410",7456,NA,63,3,8,0,0,240.134533059978,0,0,13196.305980622,71,8,4146,201707456,0,1,0,1,1,5435.7445833,0,0,0,16113,3,30,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,240.134533059978,0.0181971025385893,0.0149031547855755,16113,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"7616",7664,NA,24,2,1,0,0,325.821304768605,0,0,24612.58,42,2,4412,201707664,0,2,0,1,1,3774.1654805,0,0,0,14718,3,36,3,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,325.821304768605,0.0132379988107141,0.0221376073358204,14718,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"7682",7730,NA,29,3,9,0,0,486.616234394669,0,476.252152170358,22225.3711913,31,2,449,201707730,1,3,1,2,1.3,1005.585324,0,0,0,20037,3,67,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,962.868386565028,0.0433229383787272,0.0480545184690836,15413.0769230769,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"7720",7768,NA,52,3,99,0,0,1269.43365494262,0,0,14693.26301867,41,2,454,201707768,1,4,1,2,1.5,1752.9131084,0,0,0,22997,3,80,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1269.43365494262,0.0863956258953242,0.0551999676019748,15331.3333333333,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,1,1,2,2,2,1,2,2,2,2,1,0,1
"7734",7782,2,51,3,9,0,0,1957.55226957407,0,2877.78387154577,65773.24549224,42,1,4557,201707782,1,6,2,4,2.5,1776.1730038,0,0,0,39382,2,125,7,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,4835.33614111984,0.0735152432411188,0.122780360091408,15752.8,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
"7851",7899,2,72,2,1,0,0,761.660192965569,139.934088240644,0,29784.3,70,1,4701,201707899,0,5,0,2,1.5,2334.2609247,0,0,0,21275,1,150,8,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,901.594281206213,0.0302707896847068,0.0423781095749101,14183.3333333333,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"7892",7940,2,71,2,6,0,0,178.197375229895,0,324.340894250928,16062.12,33,2,4758,201707940,0,3,0,1,1,3018.3129282,0,0,0,15536,1,82,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,502.538269480823,0.0312871694073275,0.0323466960273445,15536,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"7927",7975,NA,64,3,6,0,0,622.022490921882,0,0,26062.06,71,2,4801,201707975,0,3,0,1,1,2569.8614872,0,0,0,14584,3,74,2,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,622.022490921882,0.0238669733291183,0.0426510210451098,14584,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"7942",7990,2,66,3,5,36.1604079787081,0,423.144551647538,0,1120.59329922437,14863.66,50,1,482,201707990,0,4,0,1,1,1573.583889,0,0,0,14114,2,85,3,1,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1579.89825885062,0.106292680191192,0.111938377416085,14114,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"7947",7995,NA,37,4,9,0,0,888.603558459831,0,0,22412.990875302,44,2,4825,201707995,1,3,1,2,1.3,4978.7214815,0,0,0,20648,3,70,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,888.603558459831,0.0396468085586484,0.0430358174380003,15883.0769230769,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",1,0,0,1,1,2,2,1,1,1,2,1,2,1,2,3,2
"8011",8060,NA,29,4,9,0,0,740.502965383192,0,1358.71937530955,30337.78,50,1,4932,201708060,2,4,3,5,2.4,2116.4052711,0,0,0,37230,3,95,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2099.22234069274,0.0691949885816545,0.0563852361185266,15512.5,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2
"8174",8224,NA,45,5,9,0,0,1174.22613082192,0,0,21790.84584675,31,2,5132,201708224,1,4,2,3,1.6,512.90105051,0,0,0,25614,3,83,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1174.22613082192,0.0538862116266611,0.0458431377692637,16008.75,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"8220",8270,NA,21,2,99,0,0,537.265086318133,0,977.88779616655,19206.2217506,30,2,5188,201708270,0,3,0,2,1.5,4089.6274478,0,0,0,22615,3,45,4,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1515.15288248468,0.078888648801389,0.0669976954448235,15076.6666666667,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"8222",8272,2,62,3,5,0,0,453.822531641985,0,0,24446.5,60,2,5190,201708272,0,3,0,1,1,2733.3883102,0,0,0,16073,1,81,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,453.822531641985,0.0185639061477915,0.0282350856493489,16073,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"8249",8299,NA,33,4,9,0,0,933.033736382822,0,0,11930.34,50,2,5221,201708299,1,3,1,2,1.3,728.32294667,0,0,0,20720,3,69,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,933.033736382822,0.0782068018499743,0.0450305857327617,15938.4615384615,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"8263",8313,NA,47,2,9,0,0,1692.57820659015,0,0,41580.20584675,31,2,524,201708313,1,5,4,6,3.1,2351.6546741,0,0,0,44350,3,100,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,1692.57820659015,0.0407063450534228,0.038164108378583,14306.4516129032,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"8381",8431,NA,36,2,7,0,0,793.396034339135,0,0,23668.18699878,43,1,5395,201708431,1,3,0,1,1,3565.0243656,0,0,0,16442,5,75,8,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,793.396034339135,0.0335216226904085,0.0482542290681872,16442,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,1,1,2,2,2,2,1,2,2,2,1,1,0,1
"8478",8528,NA,65,3,7,45.2005099733851,0,370.251482691596,0,0,25592.12,71,2,5508,201708528,0,3,0,1,1,4103.4405748,0,0,0,14600,3,60,9,1,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,415.451992664981,0.0162335903655102,0.0284556159359576,14600,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"8479",8529,NA,70,3,4,0,0,26.4465344779712,63.033373081371,0,15879.5911913,70,2,5509,201708529,0,3,0,1,1,4183.9091181,0,0,0,15140,3,76,7,0,0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,89.4799075593421,0.00563489994681763,0.00591016562479142,15140,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
"8646",8697,NA,25,4,99,0,0,581.823758515365,0,2353.24592837118,31499.22,43,2,5713,201708697,2,4,1,3,1.8,1563.6952166,0,0,0,29682,3,65,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,2935.06968688655,0.0931791227492792,0.0988838247721363,16490,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"8833",8885,2,76,3,2,0,0,454.403306836232,0,827.069280339868,20241.4,70,2,5941,201708885,0,3,0,1,1,3463.9919995,0,0,0,14660,1,67,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1281.4725871761,0.0633094838882735,0.087412864063854,14660,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"8884",8936,2,73,2,3,0,0,423.144551647538,0,1260.66746162742,19594.46,70,1,6006,201708936,0,5,0,2,1.5,1957.3053399,0,0,0,23379,1,90,4,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1683.81201327496,0.0859330654315025,0.0720224138446879,15586,3,2,"3_0","3_1_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"8886",8938,NA,48,3,7,0,0,634.716827471308,0,1400.74162403047,29481.65754025,50,1,6008,201708938,3,5,2,4,2.5,1833.5571953,0,0,0,36448,3,100,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2035.45845150177,0.0690415200950914,0.0558455457501584,14579.2,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",1,0,0,1,1,2,2,1,2,1,2,2,2,1,2,3,1
"9008",9061,NA,32,3,9,0,0,560.666530932989,0,0,18354.38616275,43,2,616,201709061,1,2,0,1,1,3813.6301089,0,0,0,15030,3,50,9,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,560.666530932989,0.0305467328605548,0.0373031624040578,15030,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
"9010",9063,NA,24,3,1,0,0,539.047060070432,0,981.131205109059,22123.78,43,2,6164,201709063,1,2,0,2,1.5,3111.346833,0,0,0,22019,3,44,2,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1520.17826517949,0.0687124110427554,0.069039387128366,14679.3333333333,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1
"9011",9064,NA,39,4,4,0,0,497.194848185858,0,882.467223139194,23280.13,41,2,6165,201709064,1,5,2,3,1.6,663.98593805,0,0,0,24684,3,85,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1379.66207132505,0.0592635037401016,0.0558929699937227,15427.5,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"9049",9103,NA,49,4,3,0,0,343.029947317548,0,624.356221433037,43119.810268138,50,2,6212,201709103,2,3,1,3,2,2298.1486769,0,0,0,31993,3,65,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,967.386168750585,0.0224348428885691,0.0302374322117521,15996.5,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"9071",9125,NA,89,4,4,0,0,203.109384790818,0,0,11904.58753376,70,2,6242,201709125,0,4,0,1,1,3238.0503909,0,0,0,15754,3,80,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,203.109384790818,0.0170614382241152,0.0128925596541081,15754,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
"9089",9143,2,82,3,3,0,0,634.716827471308,0,420.22248720914,21950.167963718,71,2,6266,201709143,0,3,0,1,1,2334.8906768,0,0,0,14442,1,51,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1054.93931468045,0.048060648848983,0.0730466219831358,14442,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1
"9159",9213,2,65,3,5,0,0,1629.10652384302,243.729042581301,0,18990.68,70,1,6354,201709213,0,5,0,1,1,2716.3917667,0,0,0,16022,1,99,8,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1872.83556642432,0.098618668021594,0.116891497093017,16022,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"9161",9215,NA,26,3,9,0,0,253.886730988523,0,504.266984650968,19833.84,44,2,6356,201709215,2,1,0,2,1.5,6366.4641245,0,0,0,22105,3,32,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,758.153715639491,0.03822526125246,0.0342978383008139,14736.6666666667,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,1,1,2,2,2,1,2,2,2,1,3,0,2
"9242",9300,NA,79,3,4,0,0,211.572275823769,0,112.059329922437,16506.92,71,2,6464,201709300,0,4,0,1,1,3003.8613064,0,0,0,15780,3,71,7,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,323.631605746207,0.019605814152259,0.0205089737481753,15780,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9352",9411,2,70,2,1,0,0,0,0,0,72774.92,50,1,6602,201709411,0,7,0,2,1.5,1148.9210456,0,0,0,24120,1,200,4,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,16080,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
"9396",9455,NA,47,4,99,0,0,342.747086834506,0,1239.65633726696,16525.44,50,1,6661,201709455,1,3,1,2,1.5,1589.8595293,0,0,0,21724,3,80,5,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,1582.40342410147,0.0957556000990877,0.072841255022163,14482.6666666667,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9413",9472,NA,86,2,1,0,0,394.58229441133,0,1067.36511751122,11353.48,71,2,6681,201709472,0,3,0,1,1,3092.0731726,0,0,0,15663,3,90,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1461.94741192254,0.128766458559186,0.0933376372293012,15663,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,1
"9421",9480,NA,53,3,3,0,0,360.730730279527,0,352.986889255678,15399.6,50,2,669,201709480,1,3,1,2,1.3,719.85953158,0,0,0,20242,3,60,9,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,713.717619535204,0.0463465037751113,0.0352592441228734,15570.7692307692,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9556",9616,NA,24,3,99,0,0,294.025669129327,0,535.162475514032,32210.9,41,2,6865,201709616,1,1,0,1,1,2985.4198386,0,0,0,15678,3,40,3,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,829.188144643359,0.0257424705501355,0.0528886429801862,15678,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
"9562",9622,2,86,2,1,0,0,668.240157112106,0,1216.27835344098,20358.6708753,44,2,6873,201709622,0,2,0,2,1.5,2910.6743676,0,0,0,23182,1,44,7,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,0,1884.51851055309,0.0925658910690219,0.081292317770386,15454.6666666667,3,2,"3_0","3_0_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
"9570",9630,2,53,4,1,0,29.6924073584567,380.830096482785,70.0370812015233,0,21037.1,50,1,6883,201709630,2,4,1,3,2,2546.1471535,0,0,0,30884,1,80,5,0,0,1,3,0,0,0,1,0,1,0,0,1,0,1,0,0,480.559585042765,0.0228434330322509,0.0155601471649645,15442,3,2,"3_0","3_1_0","3_3_0","3_1_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9571",9631,NA,39,3,4,0,0,534.592125689685,0,973.022682752786,33813.92,43,2,6885,201709631,2,4,4,6,2.7,2278.3171667,0,0,0,43844,3,80,8,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1507.61480844247,0.0445856265242974,0.0343858865167975,16238.5185185185,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9585",9645,NA,50,3,3,0,0,22.2746719037369,0,40.5426117813661,8096.02784975,50,2,6903,201709645,1,2,0,1,1,2522.3469641,0,0,0,15061,3,42,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,62.8172836851029,0.00775902514799806,0.00417085742547659,15061,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9648",9709,NA,32,4,9,0,0,1481.00593076638,109.257846674376,0,80207.32,41,1,6984,201709709,2,4,4,6,2.7,1659.7220423,0,0,0,43947,3,85,2,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,1,0,1590.26377744076,0.0198269157658024,0.036185946195207,16276.6666666667,3,2,"3_0","3_1_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
"9674",9735,NA,35,3,4,0,0,634.716827471308,0,560.296649612186,11182.0111913,50,2,7020,201709735,1,3,0,1,1,1381.4887629,0,0,0,15481,3,60,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1195.01347708349,0.106869279295057,0.0771922664610487,15481,3,2,"3_0","3_0_0","3_3_0","3_0_1_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1
"9736",9797,NA,46,3,99,0,0,768.007361240282,0,285.751291302215,22800.26,71,2,7103,201709797,1,4,1,2,1.3,1004.2562417,0,0,0,21342,3,89,2,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,1053.7586525425,0.046216957725153,0.0493748782936228,16416.9230769231,3,2,"3_0","3_0_0","3_3_0","3_0_0_0",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
